date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,c4h10fire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-01,4.090000e+01,-1.227000e+02,2.920802e-08,1.327376e-09,1.574148e-09,9.423139e-10,3.552805e-09,2.767198e-07,5.232026e-10,4.870268e-12,7.469356e-11,3.265017e-10,1.587444e-10,2.844837e-11,2.718998e-10,1.310545e-10,7.916953e-11,5.962758e-10,2.709917e-10,1.861217e-10,1.982144e-10,1.116962e-10,1.469617e-10,1.342091e-11,7.828403e-11,2.540288e-11,2.587330e-11,1.466615e-12,2.075398e-11,1.411271e-11,8.799689e-12,1.600284e-09,7.919720e-11,7.916953e-11,1.758650e-09,5.635301e-10,5.274279e-11,1.310545e-10,7.473274e-10,2.844837e-11,2.844837e-11,1.469617e-10,3.835959e-10,1.342091e-11,5.439785e-10,8.672674e-10,1.861217e-10,5.280729e-10,1.581462e-09,2.920802e-08,9.423139e-10,3.552805e-09,1.574148e-09,2.767198e-07,9.274120e+02,6.162550e-11,2.244198e-11,3.553082e-11,6.162550e-11,6.162550e-11,2.244198e-11,6.709818e+02,2.564301e+02,6.709818e+02,2.564301e+02
2018-08-01,4.130000e+01,-1.091000e+02,5.204102e-10,1.864292e-11,2.804718e-11,1.678955e-11,3.956353e-11,8.011932e-09,1.213223e-11,1.410100e-13,7.469355e-13,6.544576e-12,3.029474e-12,2.473771e-13,3.398747e-12,2.626927e-12,1.057945e-12,5.312034e-12,4.224814e-12,3.730725e-12,2.648744e-12,1.389256e-12,2.287342e-12,1.195627e-13,1.220464e-12,5.091890e-13,7.491156e-13,4.572964e-14,1.386680e-13,5.971970e-13,1.567873e-13,2.203859e-11,1.130052e-12,1.057945e-12,2.422659e-11,1.079451e-11,1.304034e-12,2.626927e-12,1.472547e-11,2.473771e-13,2.473771e-13,2.287342e-12,4.788002e-12,1.195627e-13,7.194907e-12,9.536848e-12,3.730725e-12,1.227324e-11,2.554082e-11,5.204102e-10,1.678955e-11,3.956353e-11,2.804718e-11,8.011932e-09,1.339774e+03,1.372505e-13,,2.373997e-13,1.372505e-13,1.372505e-13,,9.068141e+02,4.329598e+02,9.068141e+02,4.329598e+02
2018-08-01,4.130000e+01,-1.089000e+02,1.014800e-08,3.691297e-10,5.644495e-10,3.504820e-10,8.150088e-10,1.651690e-07,2.426447e-10,2.906975e-12,1.419178e-11,1.388905e-10,5.634821e-11,4.205412e-12,7.732149e-11,5.253855e-11,2.186419e-11,1.168647e-10,8.208212e-11,7.958881e-11,5.341635e-11,2.917437e-11,4.574684e-11,2.480925e-12,2.650150e-11,1.018378e-11,1.480944e-11,9.407240e-13,2.496025e-12,1.194394e-11,3.214140e-12,4.367378e-10,2.192730e-11,2.186419e-11,4.805293e-10,2.217402e-10,2.593394e-11,5.253855e-11,3.002127e-10,4.205412e-12,4.205412e-12,4.574684e-11,1.064959e-10,2.480925e-12,1.547236e-10,1.989469e-10,7.958881e-11,2.455517e-10,5.240873e-10,1.014800e-08,3.504820e-10,8.150088e-10,5.644495e-10,1.651690e-07,2.008451e+03,2.333259e-12,1.999285e-13,4.273194e-12,2.333259e-12,2.333259e-12,1.999285e-13,1.441076e+03,5.673748e+02,1.441076e+03,5.673748e+02
2018-08-01,4.150000e+01,-1.141000e+02,6.049769e-09,2.199864e-10,3.365662e-10,2.077707e-10,4.985005e-10,9.922469e-08,1.455868e-10,1.746355e-12,8.403025e-12,8.362516e-11,3.332421e-11,2.473771e-12,4.588308e-11,3.123125e-11,1.304799e-11,6.905643e-11,4.888715e-11,4.767038e-11,3.222639e-11,1.750462e-11,2.744811e-11,1.464643e-12,1.604038e-11,6.053692e-12,8.816513e-12,5.618213e-13,1.479126e-12,7.134933e-12,1.920645e-12,2.606158e-10,1.306697e-11,1.304799e-11,2.867308e-10,1.329898e-10,1.543203e-11,3.123125e-11,1.796530e-10,2.473771e-12,2.473771e-12,2.744811e-11,6.338770e-11,1.464643e-12,9.230045e-11,1.179436e-10,4.767038e-11,1.473332e-10,3.129471e-10,6.049769e-09,2.077707e-10,4.985005e-10,3.365662e-10,9.922469e-08,3.580475e+03,1.372506e-12,9.996424e-14,2.532263e-12,1.372506e-12,1.372506e-12,9.996424e-14,1.255649e+03,2.324825e+03,1.255649e+03,2.324825e+03
2018-08-01,4.150000e+01,-1.139000e+02,6.505128e-10,2.610008e-11,3.856488e-11,2.308564e-11,5.538895e-11,1.109344e-08,1.516529e-11,1.952446e-13,9.336695e-13,8.726102e-12,3.635368e-12,2.473771e-13,5.098120e-12,3.502570e-12,1.410593e-12,7.968050e-12,5.431904e-12,5.388824e-12,3.531659e-12,1.944958e-12,2.859177e-12,1.494533e-13,1.743519e-12,6.789187e-13,9.796127e-13,6.206165e-14,1.848907e-13,7.857856e-13,2.155826e-13,3.056541e-11,1.502792e-12,1.410593e-12,3.347879e-11,1.410499e-11,1.720593e-12,3.502570e-12,1.932815e-11,2.473771e-13,2.473771e-13,2.859177e-12,7.043078e-12,1.494533e-13,1.005171e-11,1.339995e-11,5.388824e-12,1.536054e-11,3.414932e-11,6.505128e-10,2.308564e-11,5.538895e-11,3.856488e-11,1.109344e-08,3.916667e+03,1.372505e-13,,3.165329e-13,1.372505e-13,1.372505e-13,,2.850005e+03,1.066663e+03,2.850005e+03,1.066663e+03
2018-08-01,4.190000e+01,-1.235000e+02,1.502684e-08,6.823306e-10,8.098624e-10,4.847984e-10,1.827835e-09,1.423658e-07,2.684257e-10,2.505639e-12,3.846718e-11,1.679775e-10,8.179579e-11,1.459525e-11,1.401983e-10,6.742447e-11,4.073087e-11,3.067699e-10,1.394189e-10,9.575526e-11,1.019767e-10,5.751518e-11,7.605413e-11,6.904744e-12,4.027530e-11,1.306919e-11,1.331121e-11,7.545390e-13,1.067744e-11,7.260659e-12,4.527234e-12,8.227745e-10,4.074511e-11,4.073087e-11,9.042505e-10,2.900486e-10,2.713493e-11,6.742447e-11,3.846080e-10,1.459525e-11,1.459525e-11,7.605413e-11,1.977135e-10,6.904744e-12,2.806724e-10,4.461888e-10,9.575526e-11,2.709313e-10,8.128754e-10,1.502684e-08,4.847984e-10,1.827835e-09,8.098624e-10,1.423658e-07,5.585274e+02,3.170487e-11,1.154587e-11,1.827978e-11,3.170487e-11,3.170487e-11,1.154587e-11,4.107656e+02,1.477618e+02,4.107656e+02,1.477618e+02
2018-08-01,4.230000e+01,-1.237000e+02,7.415845e-09,3.355725e-10,3.996724e-10,2.392512e-10,9.020485e-10,7.025847e-08,1.319381e-10,1.236549e-12,1.904686e-11,8.289798e-11,3.998905e-11,7.173937e-12,6.882462e-11,3.327441e-11,2.010095e-11,1.513930e-10,6.880412e-11,4.725585e-11,5.032615e-11,2.834082e-11,3.716931e-11,3.407536e-12,1.987612e-11,6.449728e-12,6.569167e-12,3.723699e-13,5.269386e-12,3.583182e-12,2.234220e-12,4.049455e-10,2.010798e-11,2.010095e-11,4.451544e-10,1.427632e-10,1.339126e-11,3.327441e-11,1.894288e-10,7.173937e-12,7.173937e-12,3.716931e-11,9.716544e-11,3.407536e-12,1.377423e-10,2.201971e-10,4.725585e-11,1.331746e-10,4.006275e-10,7.415845e-09,2.392512e-10,9.020485e-10,3.996724e-10,7.025847e-08,3.070417e+02,1.564656e-11,5.697963e-12,9.021188e-12,1.564656e-11,1.564656e-11,5.697963e-12,2.047762e+02,1.022654e+02,2.047762e+02,1.022654e+02
2018-08-01,4.230000e+01,-1.239000e+02,1.431128e-09,6.711449e-11,7.712975e-11,4.617128e-11,1.740795e-10,1.355865e-08,2.578100e-11,2.386323e-13,3.734678e-12,1.599785e-11,7.876632e-12,1.484263e-12,1.359499e-11,6.421378e-12,3.879131e-12,2.921619e-11,1.327799e-11,9.119551e-12,9.712063e-12,5.557023e-12,7.433863e-12,6.575947e-13,3.835743e-12,1.244684e-12,1.267734e-12,7.186086e-14,1.016899e-12,6.914913e-13,4.311652e-13,8.056124e-11,3.880487e-12,3.879131e-12,8.832086e-11,2.771023e-11,2.584279e-12,6.421378e-12,3.671588e-11,1.484263e-12,1.484263e-12,7.433863e-12,1.915201e-11,6.575947e-13,2.724347e-11,4.249417e-11,9.119551e-12,2.601963e-11,7.763336e-11,1.431128e-09,4.617128e-11,1.740795e-10,7.712975e-11,1.355865e-08,3.810193e+02,3.019512e-12,1.099607e-12,1.740931e-12,3.019512e-12,3.019512e-12,1.099607e-12,2.574260e+02,1.235933e+02,2.574260e+02,1.235933e+02
2018-08-01,4.250000e+01,-1.235000e+02,1.710848e-08,7.792738e-10,9.220512e-10,5.519567e-10,2.081042e-09,1.620875e-07,3.063390e-10,2.852741e-12,4.388246e-11,1.912471e-10,9.270189e-11,1.657427e-11,1.597411e-10,7.676466e-11,4.637324e-11,3.492662e-10,1.587323e-10,1.090201e-10,1.161033e-10,6.529502e-11,8.634717e-11,7.861245e-12,4.585456e-11,1.487964e-11,1.515518e-11,8.590639e-13,1.215656e-11,8.266464e-12,5.154384e-12,9.392596e-10,4.638945e-11,4.637324e-11,1.032022e-09,3.298035e-10,3.089388e-11,7.676466e-11,4.374621e-10,1.657427e-11,1.657427e-11,8.634717e-11,2.250361e-10,7.861245e-12,3.192445e-10,5.079985e-10,1.090201e-10,3.091917e-10,9.262103e-10,1.710848e-08,5.519567e-10,2.081042e-09,9.220512e-10,1.620875e-07,5.136470e+02,3.609689e-11,1.314530e-11,2.081204e-11,3.609689e-11,3.609689e-11,1.314530e-11,2.762902e+02,2.373568e+02,2.762902e+02,2.373568e+02
2018-08-01,4.250000e+01,-1.237000e+02,3.337130e-08,1.517533e-09,1.798526e-09,1.076630e-09,4.059219e-09,3.161632e-07,5.975125e-10,5.564471e-12,8.533738e-11,3.730408e-10,1.811625e-10,3.240640e-11,3.109853e-10,1.497348e-10,9.045428e-11,6.812683e-10,3.096186e-10,2.126513e-10,2.264676e-10,1.275337e-10,1.681196e-10,1.533391e-11,8.944255e-11,2.902378e-11,2.956125e-11,1.675665e-12,2.371224e-11,1.612432e-11,1.005399e-11,1.829338e-09,9.048588e-11,9.045428e-11,2.010278e-09,6.436459e-10,6.026069e-11,1.497348e-10,8.536414e-10,3.240640e-11,3.240640e-11,1.681196e-10,4.385190e-10,1.533391e-11,6.219725e-10,9.908868e-10,2.126513e-10,6.030770e-10,1.806615e-09,3.337130e-08,1.076630e-09,4.059219e-09,1.798526e-09,3.161632e-07,9.555432e+02,7.040953e-11,2.564083e-11,4.059535e-11,7.040953e-11,7.040953e-11,2.564083e-11,4.304182e+02,5.251249e+02,4.304182e+02,5.251249e+02
2018-08-01,4.250000e+01,-1.239000e+02,2.146692e-09,9.694315e-11,1.156946e-10,6.925693e-11,2.611193e-10,2.033798e-08,3.791324e-11,3.579484e-13,5.415283e-12,2.399678e-11,1.151200e-11,1.979017e-12,1.954279e-11,9.632067e-12,5.818696e-12,4.382427e-11,1.991698e-11,1.367932e-11,1.456809e-11,8.057683e-12,1.086488e-11,9.863920e-13,5.753614e-12,1.867026e-12,1.901601e-12,1.077913e-13,1.525348e-12,1.037237e-12,6.467477e-13,1.169265e-10,5.820730e-12,5.818696e-12,1.285659e-10,4.126240e-11,3.876419e-12,9.632067e-12,5.477088e-11,1.979017e-12,1.979017e-12,1.086488e-11,2.760048e-11,9.863920e-13,3.945174e-11,6.374126e-11,1.367932e-11,3.827118e-11,1.156918e-10,2.146692e-09,6.925693e-11,2.611193e-10,1.156946e-10,2.033798e-08,3.789613e+02,4.529268e-12,1.649410e-12,2.611397e-12,4.529268e-12,4.529268e-12,1.649410e-12,2.541506e+02,1.248107e+02,2.541506e+02,1.248107e+02
2018-08-01,4.270000e+01,-1.185000e+02,2.602051e-10,7.457166e-12,1.402359e-11,8.394778e-12,2.373812e-11,4.314117e-09,6.066118e-12,7.592845e-14,3.734678e-13,3.635876e-12,1.211789e-12,,1.699373e-12,1.167523e-12,5.289724e-13,2.656017e-12,1.810635e-12,2.072625e-12,1.324372e-12,8.335534e-13,1.143671e-12,5.978134e-14,6.974078e-13,2.263062e-13,3.457456e-13,2.286482e-14,4.622268e-14,2.828828e-13,7.839366e-14,9.155006e-12,4.866324e-13,5.289724e-13,1.017061e-11,5.545074e-12,5.949167e-13,1.167523e-12,7.307514e-12,,,1.143671e-12,2.532927e-12,5.978134e-14,3.736379e-12,4.466652e-12,2.072625e-12,6.142046e-12,1.268132e-11,2.602051e-10,8.394778e-12,2.373812e-11,1.402359e-11,4.314117e-09,4.620478e-09,,,7.913323e-14,,,,,,,
2018-08-01,4.270000e+01,-1.227000e+02,7.292248e-08,3.310981e-09,3.930111e-09,2.352637e-09,8.870145e-09,6.908750e-07,1.304215e-09,1.215940e-11,1.865472e-10,8.151633e-10,3.962551e-10,7.099724e-11,6.788997e-10,3.271984e-10,1.976593e-10,1.488697e-09,6.765739e-10,4.646825e-10,4.948737e-10,2.784069e-10,3.676903e-10,3.350743e-11,1.954485e-10,6.342232e-11,6.459681e-11,3.661637e-12,5.181562e-11,3.523462e-11,2.196983e-11,3.992402e-09,1.977284e-10,1.976593e-10,4.387790e-09,1.406867e-09,1.316808e-10,3.271984e-10,1.865746e-09,7.099724e-11,7.099724e-11,3.676903e-10,9.573065e-10,3.350743e-11,1.358504e-09,2.165271e-09,4.646825e-10,1.316375e-09,3.946329e-09,7.292248e-08,2.352637e-09,8.870145e-09,3.930111e-09,6.908750e-07,9.950146e+02,1.538579e-10,5.602996e-11,8.870835e-11,1.538579e-10,1.538579e-10,5.602996e-11,5.821201e+02,4.128945e+02,5.821201e+02,4.128945e+02
2018-08-01,4.290000e+01,-1.227000e+02,2.250774e-08,1.017903e-09,1.213041e-09,7.261483e-10,2.737796e-09,2.132406e-07,4.018803e-10,3.753035e-12,5.770077e-11,2.516026e-10,1.223907e-10,2.176919e-11,2.090229e-10,1.009908e-10,6.100814e-11,4.594909e-10,2.088265e-10,1.434256e-10,1.527443e-10,8.585599e-11,1.137953e-10,1.034217e-11,6.032577e-11,1.957549e-11,1.993800e-11,1.130175e-12,1.599305e-11,1.087527e-11,6.781052e-12,1.228348e-09,6.102947e-11,6.100814e-11,1.350386e-09,4.343191e-10,4.064367e-11,1.009908e-10,5.759536e-10,2.176919e-11,2.176919e-11,1.137953e-10,2.948789e-10,1.034217e-11,4.190163e-10,6.683175e-10,1.434256e-10,4.056333e-10,1.217376e-09,2.250774e-08,7.261483e-10,2.737796e-09,1.213041e-09,2.132406e-07,8.774392e+02,4.748869e-11,1.729382e-11,2.738010e-11,4.748869e-11,4.748869e-11,1.729382e-11,4.057917e+02,4.716475e+02,4.057917e+02,4.716475e+02
2018-08-01,4.350000e+01,-1.141000e+02,1.285413e-07,5.145445e-09,7.050361e-09,4.325409e-09,1.244669e-08,1.743520e-06,2.766150e-09,3.068594e-11,2.397663e-10,1.630327e-09,7.064732e-10,8.212922e-11,1.067206e-09,6.295869e-10,3.057460e-10,1.936236e-09,1.100263e-09,9.339249e-10,7.544508e-10,4.181660e-10,6.072894e-10,4.238497e-11,3.398119e-10,1.220356e-10,1.581786e-10,9.746945e-12,5.542099e-11,1.158877e-10,3.996117e-11,6.139662e-09,3.060714e-10,3.057460e-10,6.751479e-09,2.676612e-09,2.899612e-10,6.295869e-10,3.596160e-09,8.212922e-11,8.212922e-11,6.072894e-10,1.485372e-09,4.238497e-11,2.135047e-09,3.036499e-09,9.339249e-10,2.796835e-09,6.767260e-09,1.285413e-07,4.325409e-09,1.244669e-08,7.050361e-09,1.743520e-06,4.141413e+03,1.261333e-10,4.073543e-11,9.480161e-11,1.261333e-10,1.261333e-10,4.073543e-11,1.462852e+03,2.678561e+03,1.462852e+03,2.678561e+03
2018-08-01,4.350000e+01,-1.139000e+02,2.518134e-07,9.183498e-09,1.396750e-08,8.701187e-09,2.022488e-08,4.095946e-06,6.020621e-09,7.208865e-11,3.542341e-10,3.442447e-09,1.394164e-09,1.053826e-10,1.921991e-09,1.302080e-09,5.436072e-10,2.897714e-09,2.034550e-09,1.978113e-09,1.324372e-09,7.246357e-10,1.136237e-09,6.145520e-11,6.593991e-10,2.523315e-10,3.670090e-10,2.334825e-11,6.184595e-11,2.965555e-10,7.988314e-11,1.086210e-08,5.439274e-10,5.436072e-10,1.194964e-08,5.496010e-09,6.426887e-10,1.302080e-09,7.440779e-09,1.053826e-10,1.053826e-10,1.136237e-09,2.646627e-09,6.145520e-11,3.844319e-09,4.932264e-09,1.978113e-09,6.092710e-09,1.300309e-08,2.518134e-07,8.701187e-09,2.022488e-08,1.396750e-08,4.095946e-06,6.253474e+03,5.901774e-11,4.498391e-12,1.056429e-10,5.901774e-11,5.901774e-11,4.498391e-12,4.451699e+03,1.801775e+03,4.451699e+03,1.801775e+03
2018-08-01,4.370000e+01,-1.141000e+02,1.047325e-08,4.362442e-10,5.714613e-10,3.462846e-10,1.115692e-09,1.251094e-07,2.092811e-10,2.201925e-12,2.240807e-11,1.265285e-10,5.695411e-11,7.916069e-12,9.006679e-11,4.961974e-11,2.627229e-11,1.792811e-10,9.234237e-11,7.254188e-11,6.533570e-11,3.639850e-11,5.032153e-11,3.975459e-12,2.789631e-11,9.618015e-12,1.146723e-11,6.892109e-13,5.639167e-12,7.732130e-12,3.214140e-12,5.239880e-10,2.623969e-11,2.627229e-11,5.765000e-10,2.113789e-10,2.177446e-11,4.961974e-11,2.827731e-10,7.916069e-12,7.916069e-12,5.032153e-11,1.264653e-10,3.975459e-12,1.807623e-10,2.716235e-10,7.254188e-11,2.114830e-10,5.556484e-10,1.047325e-08,3.462846e-10,1.115692e-09,5.714613e-10,1.251094e-07,1.376212e-07,1.496031e-11,5.148159e-12,9.654254e-12,1.496031e-11,1.496031e-11,5.148159e-12,,,,
2018-08-01,4.450000e+01,-1.163000e+02,2.602051e-10,1.118575e-11,1.402359e-11,1.049347e-11,2.373812e-11,4.314117e-09,6.066118e-12,7.592845e-14,3.734678e-13,3.635876e-12,1.817684e-12,,2.549060e-12,1.459404e-12,5.289724e-13,2.656017e-12,2.414180e-12,2.072625e-12,1.324372e-12,8.335534e-13,1.143671e-12,5.978134e-14,6.974078e-13,2.828828e-13,4.033699e-13,2.613122e-14,4.622268e-14,3.457456e-13,9.799208e-14,1.288359e-11,5.690937e-13,5.289724e-13,1.398165e-11,6.150968e-12,7.123839e-13,1.459404e-12,8.322756e-12,,,1.143671e-12,3.382614e-12,5.978134e-14,4.586066e-12,5.070197e-12,2.072625e-12,6.142047e-12,1.328487e-11,2.602051e-10,1.049347e-11,2.373812e-11,1.402359e-11,4.314117e-09,2.795908e+03,,,7.913323e-14,,,,2.043031e+03,7.528774e+02,2.043031e+03,7.528774e+02
2018-08-01,4.470000e+01,-1.163000e+02,1.951538e-09,7.084307e-11,1.086828e-10,6.715822e-11,1.582541e-10,3.143142e-08,4.701241e-11,5.531930e-13,2.801008e-12,2.617831e-11,1.090610e-11,7.421315e-13,1.444467e-11,9.923948e-12,4.231779e-12,2.257615e-11,1.569217e-11,1.533742e-11,1.015352e-11,5.557022e-12,8.577534e-12,4.782507e-13,5.056206e-12,1.923603e-12,2.823589e-12,1.796522e-13,4.622268e-13,2.294494e-12,6.075509e-13,8.379759e-11,4.155604e-12,4.231779e-12,9.218498e-11,4.214062e-11,4.926845e-12,9.923948e-12,5.699141e-11,7.421315e-13,7.421315e-13,8.577534e-12,2.000170e-11,4.782507e-13,2.905748e-11,3.826831e-11,1.533742e-11,4.756560e-11,1.011713e-10,1.951538e-09,6.715822e-11,1.582541e-10,1.086828e-10,3.143142e-08,2.070299e+03,4.117516e-13,4.998213e-14,7.913323e-13,4.117516e-13,4.117516e-13,4.998213e-14,1.146528e+03,9.237708e+02,1.146528e+03,9.237708e+02
2018-08-01,4.490000e+01,-1.153000e+02,4.553589e-10,2.237150e-11,2.454129e-11,1.469086e-11,5.538895e-11,4.314117e-09,9.099176e-12,7.592845e-14,1.307137e-12,5.090226e-12,2.423579e-12,4.947542e-13,4.248434e-12,2.043166e-12,1.234269e-12,9.296059e-12,4.224815e-12,2.901675e-12,3.090202e-12,1.944958e-12,2.287342e-12,2.092347e-13,1.220464e-12,3.960359e-13,4.033699e-13,2.286482e-14,3.235588e-13,2.200200e-13,1.371889e-13,2.676884e-11,1.234700e-12,1.234269e-12,2.923780e-11,8.734269e-12,8.222706e-13,2.043166e-12,1.159971e-11,4.947542e-13,4.947542e-13,2.287342e-12,6.193391e-12,2.092347e-13,8.689968e-12,1.352087e-11,2.901675e-12,9.175105e-12,2.559765e-11,4.553589e-10,1.469086e-11,5.538895e-11,2.454129e-11,4.314117e-09,4.864447e-09,9.607538e-13,3.498749e-13,5.539326e-13,9.607538e-13,9.607538e-13,3.498749e-13,,,,
2018-08-01,4.490000e+01,-1.227000e+02,1.301025e-10,1.491433e-11,1.752949e-11,4.197389e-12,1.582541e-11,1.848907e-09,6.066118e-12,3.254077e-14,1.867339e-13,2.181525e-12,1.211789e-12,7.421313e-13,8.496867e-13,5.837616e-13,7.052964e-13,3.984025e-12,4.828360e-12,2.072625e-12,2.207287e-12,2.778511e-13,5.718355e-13,1.195627e-13,3.487039e-13,5.657656e-14,5.762427e-14,6.532806e-15,9.244536e-14,4.086085e-13,1.175905e-13,1.730835e-11,6.977776e-13,7.052964e-13,1.871143e-11,3.742018e-12,1.207336e-13,5.837616e-13,4.446513e-12,7.421313e-13,7.421313e-13,5.718355e-13,1.127538e-12,1.195627e-13,1.818936e-12,8.812385e-12,2.072625e-12,6.098658e-12,1.698367e-11,1.301025e-10,4.197389e-12,1.582541e-11,1.752949e-11,1.848907e-09,1.799974e+03,,,7.913323e-14,,,,1.349970e+03,4.500040e+02,1.349970e+03,4.500040e+02
2018-08-01,4.490000e+01,-1.229000e+02,3.903076e-10,3.728583e-11,4.207077e-11,1.049347e-11,3.956353e-11,4.314117e-09,1.668182e-11,7.592845e-14,7.469355e-13,5.817401e-12,2.423579e-12,1.731640e-12,2.549060e-12,1.167523e-12,1.763241e-12,9.296058e-12,1.207090e-11,4.974300e-12,5.297489e-12,8.335533e-13,1.143671e-12,2.989066e-13,8.717597e-13,2.263062e-13,1.152485e-13,1.306561e-14,2.773361e-13,1.068668e-12,3.135747e-13,4.333025e-11,1.817846e-12,1.763241e-12,4.691134e-11,9.112740e-12,3.546204e-13,1.167523e-12,1.063488e-11,1.731640e-12,1.731640e-12,1.143671e-12,3.382613e-12,2.989066e-13,4.825191e-12,2.136696e-11,4.974300e-12,1.675775e-11,4.309900e-11,3.903076e-10,1.049347e-11,3.956353e-11,4.207077e-11,4.314117e-09,1.799974e+03,,,1.582665e-13,,,,1.349970e+03,4.500040e+02,1.349970e+03,4.500040e+02
2018-08-01,4.550000e+01,-1.213000e+02,6.290458e-08,2.852366e-09,3.390203e-09,2.029438e-09,7.651587e-09,5.959644e-07,1.125265e-09,1.048897e-11,1.609646e-10,7.031784e-10,3.417246e-10,6.110214e-11,5.854341e-10,2.822488e-10,1.705054e-10,1.284184e-09,5.836279e-10,4.008457e-10,4.268893e-10,2.400634e-10,3.167969e-10,2.890427e-11,1.685983e-10,5.470954e-11,5.572267e-11,3.158611e-12,4.469733e-11,3.039419e-11,1.895167e-11,3.440220e-09,1.705650e-10,1.705054e-10,3.781290e-09,1.213501e-09,1.135908e-10,2.822488e-10,1.609341e-09,6.110214e-11,6.110214e-11,3.167969e-10,8.254975e-10,2.890427e-11,1.171199e-09,1.867812e-09,4.008457e-10,1.135754e-09,3.404411e-09,6.290458e-08,2.029438e-09,7.651587e-09,3.390203e-09,5.959644e-07,3.149950e+03,1.327213e-10,4.833271e-11,7.652183e-11,1.327213e-10,1.327213e-10,4.833271e-11,2.349953e+03,7.999971e+02,2.349953e+03,7.999971e+02
2018-08-01,4.570000e+01,-1.209000e+02,2.328835e-08,8.501169e-10,1.290171e-09,8.058987e-10,1.875311e-09,3.790260e-07,5.565663e-10,6.670857e-12,3.267843e-11,3.185028e-10,1.290556e-10,9.647709e-12,1.775845e-10,1.205468e-10,5.025237e-11,2.669297e-10,1.877025e-10,1.828055e-10,1.227251e-10,6.723997e-11,1.046459e-10,5.679227e-12,6.102319e-11,2.336612e-11,3.394070e-11,2.159092e-12,5.731612e-12,2.743963e-11,7.388603e-12,1.005520e-09,5.037237e-11,5.025237e-11,1.106145e-09,5.085815e-10,5.946590e-11,1.205468e-10,6.885942e-10,9.647709e-12,9.647709e-12,1.046459e-10,2.448245e-10,5.679227e-12,3.551496e-10,4.546321e-10,1.828055e-10,5.632371e-10,1.200675e-09,2.328835e-08,8.058987e-10,1.875311e-09,1.290171e-09,3.790260e-07,6.833292e+02,5.352771e-12,3.998570e-13,9.812521e-12,5.352771e-12,5.352771e-12,3.998570e-13,2.333252e+02,4.500040e+02,2.333252e+02,4.500040e+02
2018-08-01,4.590000e+01,-1.183000e+02,5.073999e-09,2.274436e-10,2.734600e-10,1.636982e-10,6.171911e-10,4.807159e-08,8.947523e-11,8.460599e-13,1.288464e-11,5.671966e-11,2.787116e-11,4.947542e-12,4.758246e-11,2.276670e-11,1.375328e-11,1.035846e-10,4.707650e-11,3.233295e-11,3.443367e-11,1.917173e-11,2.516077e-11,2.331472e-12,1.359945e-11,4.412972e-12,4.494694e-12,2.547794e-13,3.605369e-12,2.451651e-12,1.528676e-12,2.747619e-10,1.375809e-11,1.375328e-11,3.022732e-10,9.819028e-11,9.162445e-12,2.276670e-11,1.301194e-10,4.947542e-12,4.947542e-12,2.516077e-11,6.675419e-11,2.331472e-12,9.424642e-11,1.506612e-10,3.233295e-11,9.032129e-11,2.733154e-10,5.073999e-09,1.636982e-10,6.171911e-10,2.734600e-10,4.807159e-08,4.999680e+02,1.070554e-11,3.898606e-12,6.172392e-12,1.070554e-11,1.070554e-11,3.898606e-12,2.727115e+02,2.272565e+02,2.727115e+02,2.272565e+02
2018-08-01,4.590000e+01,-1.189000e+02,1.301025e-10,1.491433e-11,1.752949e-11,4.197389e-12,1.582541e-11,1.848907e-09,6.066118e-12,3.254077e-14,3.734678e-13,2.181526e-12,1.211789e-12,7.421314e-13,8.496867e-13,5.837616e-13,7.052964e-13,3.984025e-12,4.828360e-12,2.072625e-12,2.207287e-12,2.778511e-13,5.718355e-13,1.195627e-13,3.487039e-13,1.131531e-13,5.762427e-14,6.532806e-15,9.244536e-14,4.400399e-13,1.175905e-13,1.749509e-11,7.292090e-13,7.052964e-13,1.892959e-11,3.742019e-12,1.773102e-13,5.837616e-13,4.503091e-12,7.421314e-13,7.421314e-13,5.718355e-13,1.127538e-12,1.195627e-13,1.818936e-12,8.812385e-12,2.072625e-12,6.098658e-12,1.698367e-11,1.301025e-10,4.197389e-12,1.582541e-11,1.752949e-11,1.848907e-09,3.000559e+02,,,7.913323e-14,,,,2.000450e+02,1.000109e+02,2.000450e+02,1.000109e+02
