date,lat,lon,apt,other_altitude_of_plume_top,mami,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_combustion_rate,other_total
2018-08-16,4.650000e+01,-1.213000e+02,,,,3.515091e-09,1.584265e-10,1.894436e-10,1.134044e-10,4.275686e-10,3.330233e-08,6.443695e-11,5.861210e-13,8.867720e-12,3.929342e-11,1.968683e-11,3.709762e-12,7.416429e-12,3.185556e-11,1.577198e-11,9.527797e-12,7.175986e-11,3.223192e-11,2.239915e-11,2.385446e-11,2.700819e-12,1.319474e-11,1.715093e-11,1.615163e-12,9.421229e-12,3.057154e-12,3.113768e-12,1.765024e-13,4.276019e-12,2.497675e-12,1.698419e-12,1.059014e-12,1.911487e-10,9.531127e-12,9.527797e-12,2.102076e-10,6.840147e-11,6.347424e-12,1.577198e-11,9.052088e-11,3.709762e-12,3.709762e-12,1.715093e-11,4.505031e-11,1.615163e-12,6.381640e-11,1.039918e-10,2.239915e-11,6.502307e-11,1.914140e-10,7.416429e-12,7.416429e-12,3.515091e-09,1.134044e-10,4.275686e-10,1.894436e-10,2.700819e-12,,3.330233e-08,3.755054e-08
2018-08-16,4.690000e+01,-1.117000e+02,1.375032e+03,1.375032e+03,2.024998e+03,5.807542e-09,2.609378e-10,3.129939e-10,1.873638e-10,7.064177e-10,5.502124e-08,1.061314e-10,9.683738e-13,1.493511e-11,6.491956e-11,3.180180e-11,6.182936e-12,1.225323e-11,5.521631e-11,2.605806e-11,1.574158e-11,1.185597e-10,5.420822e-11,3.700729e-11,3.941171e-11,4.462223e-12,2.222273e-11,3.001412e-11,2.668530e-12,1.556551e-11,5.050950e-12,5.144486e-12,2.916126e-13,7.064727e-12,4.126593e-12,2.806083e-12,1.749675e-12,3.152847e-10,1.574708e-11,1.574158e-11,3.467733e-10,1.122869e-10,1.048705e-11,2.605806e-11,1.488320e-10,6.182936e-12,6.182936e-12,3.001412e-11,7.743903e-11,2.668530e-12,1.101217e-10,1.727680e-10,3.700729e-11,1.070998e-10,3.168751e-10,1.225323e-11,1.225323e-11,5.807542e-09,1.873638e-10,7.064177e-10,3.129939e-10,4.462223e-12,2.024998e+03,5.502124e-08,3.400031e+03
2018-08-16,4.730000e+01,-1.005000e+02,,,,1.528300e-10,9.319209e-12,1.647336e-11,4.930627e-12,1.858994e-11,1.447927e-09,7.580818e-12,2.548352e-14,4.667221e-13,1.708410e-12,1.514371e-12,6.182936e-13,,,6.857384e-13,8.285040e-13,3.119994e-12,4.395261e-12,1.947752e-12,2.074301e-12,,,,7.022448e-14,4.096187e-13,1.329197e-13,,7.674015e-15,,1.085946e-13,3.692215e-13,9.208818e-14,1.186023e-11,5.699042e-13,8.285040e-13,1.325864e-11,3.632400e-12,1.405937e-13,6.857384e-13,4.458732e-12,6.182936e-13,6.182936e-13,,,7.022448e-14,7.022448e-14,7.515255e-12,1.947752e-12,7.606301e-12,1.706931e-11,,,1.528300e-10,4.930627e-12,1.858994e-11,1.647336e-11,,,1.447927e-09,1.640751e-09
2018-08-16,4.750000e+01,-1.231000e+02,,,,5.043391e-09,2.329802e-10,2.718104e-10,1.627107e-10,6.134680e-10,4.778160e-08,9.096981e-11,8.409562e-13,1.306822e-11,5.637751e-11,2.725868e-11,4.946349e-12,1.064096e-11,4.672149e-11,2.262937e-11,1.367032e-11,1.029598e-10,4.688279e-11,3.213791e-11,3.422596e-11,3.875088e-12,1.944489e-11,2.572639e-11,2.317408e-12,1.351742e-11,4.386351e-12,4.467580e-12,2.532425e-13,6.135158e-12,3.583620e-12,2.436862e-12,1.519455e-12,2.802744e-10,1.367509e-11,1.367032e-11,3.076198e-10,9.715361e-11,9.107174e-12,2.262937e-11,1.288901e-10,4.946349e-12,4.946349e-12,2.572639e-11,6.616638e-11,2.317408e-12,9.421018e-11,1.498426e-10,3.213791e-11,9.181077e-11,2.737913e-10,1.064096e-11,1.064096e-11,5.043391e-09,1.627107e-10,6.134680e-10,2.718104e-10,3.875088e-12,,4.778160e-08,5.387686e-08
2018-08-16,4.770000e+01,-1.205000e+02,2.810683e+03,2.810683e+03,2.989759e+03,1.615414e-07,7.334217e-09,8.706170e-09,5.211673e-09,1.964957e-08,1.530459e-06,2.892082e-09,2.693608e-11,4.135157e-10,1.805789e-09,8.783354e-10,1.570466e-10,3.408333e-10,1.505706e-09,7.248255e-10,4.378644e-10,3.297834e-09,1.498784e-09,1.029387e-09,1.096268e-09,1.241203e-10,6.173752e-10,8.146691e-10,7.422727e-11,4.329669e-10,1.404962e-10,1.430980e-10,8.111434e-12,1.965110e-10,1.147844e-10,7.805342e-11,4.866860e-11,8.844000e-09,4.380175e-10,4.378644e-10,9.719882e-09,3.117091e-09,2.917055e-10,7.248255e-10,4.133622e-09,1.570466e-10,1.570466e-10,8.146691e-10,2.123081e-09,7.422727e-11,3.011978e-09,4.796618e-09,1.029387e-09,2.919018e-09,8.745022e-09,3.408333e-10,3.408333e-10,1.615414e-07,5.211673e-09,1.964957e-08,8.706170e-09,1.241203e-10,2.989759e+03,1.530459e-06,5.800442e+03
2018-08-16,4.790000e+01,-1.159000e+02,1.859369e+02,1.859369e+02,3.470633e+02,1.375471e-09,5.591525e-11,7.413012e-11,4.437565e-11,1.673095e-10,1.303135e-08,2.274245e-11,2.293517e-13,3.267055e-12,1.537569e-11,7.571856e-12,1.236587e-12,2.902081e-12,1.274222e-11,6.171646e-12,3.728268e-12,2.807995e-11,1.172070e-11,8.764884e-12,9.334354e-12,1.056842e-12,4.861222e-12,7.146220e-12,6.320204e-13,3.686568e-12,1.196278e-12,1.218431e-12,6.906614e-14,1.673225e-12,9.773510e-13,6.645987e-13,4.143968e-13,6.851666e-11,3.729571e-12,3.728268e-12,7.597450e-11,2.663411e-11,2.483775e-12,6.171646e-12,3.528953e-11,1.236587e-12,1.236587e-12,7.146220e-12,1.760345e-11,6.320204e-13,2.538169e-11,3.980064e-11,8.764884e-12,2.297180e-11,7.153733e-11,2.902081e-12,2.902081e-12,1.375471e-09,4.437565e-11,1.673095e-10,7.413012e-11,1.056842e-12,3.470633e+02,1.303135e-08,5.330002e+02
2018-08-16,4.790000e+01,-1.205000e+02,7.678956e+02,7.678956e+02,1.074884e+03,6.143767e-08,2.786443e-09,3.311145e-09,1.982112e-09,7.473155e-09,5.820668e-07,1.099219e-09,1.024438e-11,1.568186e-10,6.867806e-10,3.331617e-10,5.935619e-11,1.296263e-10,5.712764e-10,2.756668e-10,1.665293e-10,1.254237e-09,5.699188e-10,3.914981e-10,4.169344e-10,4.720562e-11,2.340331e-10,3.101459e-10,2.823024e-11,1.646667e-10,5.343373e-11,5.442325e-11,3.084954e-12,7.473738e-11,4.365501e-11,2.968541e-11,1.850973e-11,3.360196e-09,1.665875e-10,1.665293e-10,3.693313e-09,1.184609e-09,1.109419e-10,2.756668e-10,1.571218e-09,5.935619e-11,5.935619e-11,3.101459e-10,8.053095e-10,2.823024e-11,1.143686e-09,1.824156e-09,3.914981e-10,1.109463e-09,3.325118e-09,1.296263e-10,1.296263e-10,6.143767e-08,1.982112e-09,7.473155e-09,3.311145e-09,4.720562e-11,1.074884e+03,5.820668e-07,1.842779e+03
2018-08-16,4.830000e+01,-1.027000e+02,,,,3.056601e-10,2.795762e-11,2.471004e-11,4.930627e-12,1.858994e-11,2.895855e-09,1.137123e-11,5.096704e-14,4.667221e-13,3.416819e-12,1.514371e-12,1.236587e-12,,2.123704e-12,6.857384e-13,1.242756e-12,6.239988e-12,7.325435e-12,2.921628e-12,3.111451e-12,,6.944602e-13,1.429244e-12,2.106734e-13,4.096187e-13,1.329197e-13,1.353812e-13,7.674015e-15,,2.171891e-13,7.384430e-13,1.841764e-13,3.153579e-11,1.139808e-12,1.242756e-12,3.391836e-11,5.340809e-12,2.759750e-13,6.857384e-13,6.302522e-12,1.236587e-12,1.236587e-12,1.429244e-12,2.818165e-12,2.106734e-13,4.458082e-12,1.356542e-11,2.921628e-12,1.142219e-11,2.790924e-11,,,3.056601e-10,4.930627e-12,1.858994e-11,2.471004e-11,,,2.895855e-09,3.249746e-09
2018-08-16,4.830000e+01,-1.161000e+02,,,,2.139620e-09,7.455367e-11,1.153135e-10,7.395941e-11,1.673095e-10,3.475026e-08,5.306572e-11,6.116045e-13,3.267055e-12,2.904296e-11,1.211497e-11,6.182936e-13,3.224534e-13,1.698963e-11,1.097181e-11,4.556772e-12,2.495995e-11,1.611596e-11,1.655589e-11,1.037150e-11,,6.250142e-12,1.000471e-11,4.915714e-13,5.734661e-12,2.126716e-12,3.113768e-12,1.918504e-13,9.295694e-13,5.429728e-13,2.436862e-12,6.906613e-13,8.819222e-11,4.600066e-12,4.556772e-12,9.734906e-11,4.689259e-11,5.432334e-12,1.097181e-11,6.329674e-11,6.182936e-13,6.182936e-13,1.000471e-11,2.323977e-11,4.915714e-13,3.373606e-11,4.107591e-11,1.655589e-11,5.367733e-11,1.113091e-10,3.224534e-13,3.224534e-13,2.139620e-09,7.395941e-11,1.673095e-10,1.153135e-10,,,3.475026e-08,3.724646e-08
2018-08-16,4.830000e+01,-1.205000e+02,5.454504e+02,5.454504e+02,7.272778e+02,1.039244e-08,4.752796e-10,5.600942e-10,3.352826e-10,1.264116e-09,9.845907e-08,1.857300e-10,1.732879e-12,2.660316e-11,1.161718e-10,5.603174e-11,1.051099e-11,2.192683e-11,9.556669e-11,4.663021e-11,2.816914e-11,2.121596e-10,9.669576e-11,6.622357e-11,7.052622e-11,7.985030e-12,3.958424e-11,5.145278e-11,4.775264e-12,2.785407e-11,9.038542e-12,9.205922e-12,5.218330e-13,1.264214e-11,7.384430e-12,5.021412e-12,3.130998e-12,5.724090e-10,2.817898e-11,2.816914e-11,6.287571e-10,2.000577e-10,1.876630e-11,4.663021e-11,2.654542e-10,1.051099e-11,1.051099e-11,5.145278e-11,1.351509e-10,4.775264e-12,1.913790e-10,3.088554e-10,6.622357e-11,1.874629e-10,5.625418e-10,2.192683e-11,2.192683e-11,1.039244e-08,3.352826e-10,1.264116e-09,5.600942e-10,7.985030e-12,7.272778e+02,9.845907e-08,1.272728e+03
2018-08-16,4.850000e+01,-1.155000e+02,6.590954e+02,6.590954e+02,1.963638e+03,1.864526e-08,8.480480e-10,1.004875e-09,6.015365e-10,2.267973e-09,1.766471e-07,3.335560e-10,3.108990e-12,4.807237e-11,2.084260e-10,1.014629e-10,1.793051e-11,3.933932e-11,1.741437e-10,8.366009e-11,5.053875e-11,3.806393e-10,1.743454e-10,1.188129e-10,1.265324e-10,1.432608e-11,7.152940e-11,9.433010e-11,8.567386e-12,4.997348e-11,1.621621e-11,1.651651e-11,9.362298e-13,2.268149e-11,1.324854e-11,9.009004e-12,5.617379e-12,1.022653e-09,5.055641e-11,5.053875e-11,1.123748e-09,3.598623e-10,3.366895e-11,8.366009e-11,4.771913e-10,1.793051e-11,1.793051e-11,9.433010e-11,2.456731e-10,8.567386e-12,3.485706e-10,5.549846e-10,1.188129e-10,3.366649e-10,1.010462e-09,3.933932e-11,3.933932e-11,1.864526e-08,6.015365e-10,2.267973e-09,1.004875e-09,1.432608e-11,1.963638e+03,1.766471e-07,2.622734e+03
2018-08-16,4.850000e+01,-1.205000e+02,,,,2.093772e-08,9.505593e-10,1.128425e-09,6.754959e-10,2.546822e-09,1.983661e-07,3.752505e-10,3.491242e-12,5.367304e-11,2.340521e-10,1.135778e-10,2.040369e-11,4.417612e-11,1.953808e-10,9.394616e-11,5.675253e-11,4.274392e-10,1.948566e-10,1.334210e-10,1.420896e-10,1.608749e-11,7.986293e-11,1.057641e-10,9.620754e-12,5.611776e-11,1.821000e-11,1.854723e-11,1.051340e-12,2.547020e-11,1.487745e-11,1.011667e-11,6.308040e-12,1.146322e-09,5.677236e-11,5.675253e-11,1.259847e-09,4.037477e-10,3.780857e-11,9.394616e-11,5.355024e-10,2.040369e-11,2.040369e-11,1.057641e-10,2.752437e-10,9.620754e-12,3.906285e-10,6.222958e-10,1.334210e-10,3.787417e-10,1.134459e-09,4.417612e-11,4.417612e-11,2.093772e-08,6.754959e-10,2.546822e-09,1.128425e-09,1.608749e-11,,1.983661e-07,2.236706e-07
2018-08-16,4.870000e+01,-1.139000e+02,4.620191e+02,4.620191e+02,1.437438e+03,4.890561e-09,2.236610e-10,2.635737e-10,1.577801e-10,5.948781e-10,4.633368e-08,8.717940e-11,8.154727e-13,1.260150e-11,5.466911e-11,2.725868e-11,4.946349e-12,1.031851e-11,4.672149e-11,2.194363e-11,1.325606e-11,9.983980e-11,4.541770e-11,3.116403e-11,3.318882e-11,3.757661e-12,1.875043e-11,2.429715e-11,2.247183e-12,1.310780e-11,4.253431e-12,4.332199e-12,2.455685e-13,5.949244e-12,3.475026e-12,2.363018e-12,1.473411e-12,2.694513e-10,1.326070e-11,1.325606e-11,2.959681e-10,9.503560e-11,8.831199e-12,2.194363e-11,1.258104e-10,4.946349e-12,4.946349e-12,2.429715e-11,6.547192e-11,2.247183e-12,9.201625e-11,1.452575e-10,3.116403e-11,8.799488e-11,2.644164e-10,1.031851e-11,1.031851e-11,4.890561e-09,1.577801e-10,5.948781e-10,2.635737e-10,3.757661e-12,1.437438e+03,4.633368e-08,1.899457e+03
2018-08-16,4.870000e+01,-1.203000e+02,2.149223e+03,2.149223e+03,1.962553e+03,1.358659e-07,6.169316e-09,7.322408e-09,4.383327e-09,1.652646e-08,1.287207e-06,2.429652e-09,2.265485e-11,3.477079e-10,1.518776e-09,7.390131e-10,1.316965e-10,2.866611e-10,1.265728e-09,6.096214e-10,3.682701e-10,2.773675e-09,1.261440e-09,8.657757e-10,9.220266e-10,1.043925e-10,5.187618e-10,6.846078e-10,6.242956e-11,3.641510e-10,1.181656e-10,1.203539e-10,6.822199e-12,1.652774e-10,9.654056e-11,6.564758e-11,4.093320e-11,7.439050e-09,3.683988e-10,3.682701e-10,8.175719e-09,2.621940e-09,2.453417e-10,6.096214e-10,3.476903e-09,1.316965e-10,1.316965e-10,6.846078e-10,1.784489e-09,6.242956e-11,2.531527e-09,4.035114e-09,8.657757e-10,2.452307e-09,7.353197e-09,2.866611e-10,2.866611e-10,1.358659e-07,4.383327e-09,1.652646e-08,7.322408e-09,1.043925e-10,1.962553e+03,1.287207e-06,4.111776e+03
2018-08-16,4.870000e+01,-1.205000e+02,1.125006e+03,1.125006e+03,3.609024e+03,1.283772e-08,5.871101e-10,6.918811e-10,4.141727e-10,1.561555e-09,1.216259e-07,2.312149e-10,2.140616e-12,3.313727e-11,1.435064e-10,6.966109e-11,1.236587e-11,2.708609e-11,1.210511e-10,5.760203e-11,3.479717e-11,2.620795e-10,1.201371e-10,8.180558e-11,8.712063e-11,9.863860e-12,4.930667e-11,6.574522e-11,5.898856e-12,3.440797e-11,1.116526e-11,1.137202e-11,6.446173e-13,1.561677e-11,9.121943e-12,6.202921e-12,3.867703e-12,7.073680e-10,3.480934e-11,3.479717e-11,7.769745e-10,2.475755e-10,2.318190e-11,5.760203e-11,3.283594e-10,1.236587e-11,1.236587e-11,6.574522e-11,1.703578e-10,5.898856e-12,2.420019e-10,3.822166e-10,8.180558e-11,2.333556e-10,6.973778e-10,2.708609e-11,2.708609e-11,1.283772e-08,4.141727e-10,1.561555e-09,6.918811e-10,9.863860e-12,3.609024e+03,1.216259e-07,4.734030e+03
2018-08-16,4.890000e+01,-1.181000e+02,4.500023e+02,4.500023e+02,9.000259e+02,1.390753e-08,6.337061e-10,7.495379e-10,4.486871e-10,1.691685e-09,1.317614e-07,2.501670e-10,2.319000e-12,3.547088e-11,1.554653e-10,7.571858e-11,1.360246e-11,2.934326e-11,1.295460e-10,6.240219e-11,3.769693e-11,2.839194e-10,1.289277e-10,8.862271e-11,9.438069e-11,1.068585e-11,5.277898e-11,7.003296e-11,6.390428e-12,3.727530e-11,1.209570e-11,1.231969e-11,6.983354e-13,1.691816e-11,9.882105e-12,6.719831e-12,4.190012e-12,7.635577e-10,3.771011e-11,3.769693e-11,8.389648e-10,2.684591e-10,2.511372e-11,6.240219e-11,3.559751e-10,1.360246e-11,1.360246e-11,7.003296e-11,1.823249e-10,6.390428e-12,2.587483e-10,4.128471e-10,8.862271e-11,2.524860e-10,7.539558e-10,2.934326e-11,2.934326e-11,1.390753e-08,4.486871e-10,1.691685e-09,7.495379e-10,1.068585e-11,9.000259e+02,1.317614e-07,1.350028e+03
