date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-23,4.150000e+01,-1.211000e+02,1.334206e-07,5.004415e-09,7.371828e-09,4.570691e-09,1.139563e-08,2.057505e-06,3.089183e-09,3.621208e-11,2.062912e-10,1.781871e-09,7.359845e-10,1.044863e-09,6.781953e-10,2.970187e-10,1.681677e-09,1.095885e-09,1.023544e-09,7.270424e-10,3.993146e-10,6.102872e-10,3.609538e-11,3.502239e-10,1.314576e-10,1.849307e-10,1.166450e-11,6.915996e-11,4.039718e-11,1.456210e-10,4.203825e-11,5.937749e-09,2.972164e-10,2.970187e-10,6.531984e-09,2.868079e-09,3.280529e-10,6.781953e-10,3.874328e-09,6.102872e-10,1.444177e-09,3.609538e-11,2.090560e-09,2.777562e-09,1.023544e-09,3.125395e-09,6.926500e-09,1.334206e-07,4.570691e-09,1.139563e-08,7.371828e-09,2.057505e-06,2.268399e+03,6.492082e-11,6.223351e-11,1.479579e-11,6.492082e-11,6.492082e-11,6.223351e-11,6.223351e-11,1.479579e-11,1.356187e+03,9.122122e+02,1.356187e+03,9.122122e+02
2018-08-23,4.170000e+01,-1.161000e+02,2.529337e-07,9.226016e-09,1.404354e-08,8.742003e-09,2.031880e-08,4.116458e-06,6.049492e-09,7.244966e-11,3.561089e-10,3.461238e-09,1.402308e-09,1.932571e-09,1.308389e-09,5.463985e-10,2.910954e-09,2.045261e-09,1.987681e-09,1.330664e-09,7.277944e-10,1.141966e-09,6.172732e-11,6.627630e-10,2.534779e-10,3.686431e-10,2.345946e-11,1.061568e-10,6.211609e-11,2.979617e-10,8.025485e-11,1.091279e-08,5.464895e-10,5.463985e-10,1.200568e-08,5.526308e-09,6.455805e-10,1.308389e-09,7.480278e-09,1.141966e-09,2.660365e-09,6.172732e-11,3.864058e-09,4.956216e-09,1.987681e-09,6.121942e-09,1.306584e-08,2.529337e-07,8.742003e-09,2.031880e-08,1.404354e-08,4.116458e-06,8.061455e+03,1.057282e-10,5.933143e-11,4.579650e-12,1.057282e-10,1.057282e-10,5.933143e-11,5.933143e-11,4.579650e-12,2.757218e+03,5.304236e+03,2.757218e+03,5.304236e+03
2018-08-23,4.170000e+01,-1.159000e+02,2.246602e-07,8.191584e-09,1.245386e-08,7.755877e-09,1.803224e-08,3.653121e-06,5.371009e-09,6.429492e-11,3.159709e-10,3.070012e-09,1.243299e-09,1.713829e-09,1.161641e-09,4.850891e-10,2.583355e-09,1.813778e-09,1.763690e-09,1.180277e-09,6.465425e-10,1.013334e-09,5.477509e-11,5.882124e-10,2.249002e-10,3.272164e-10,2.081960e-11,9.425834e-11,5.516603e-11,2.644364e-10,7.123021e-11,9.687833e-09,4.850910e-10,4.850891e-10,1.065801e-08,4.901523e-09,5.729362e-10,1.161641e-09,6.636101e-09,1.013334e-09,2.360372e-09,5.477509e-11,3.428481e-09,4.397133e-09,1.763690e-09,5.435304e-09,1.159613e-08,2.246602e-07,7.755877e-09,1.803224e-08,1.245386e-08,3.653121e-06,3.929713e+03,9.398062e-11,5.255991e-11,3.992515e-12,9.398062e-11,9.398062e-11,5.255991e-11,5.255991e-11,3.992515e-12,2.286953e+03,1.642760e+03,2.286953e+03,1.642760e+03
2018-08-23,4.190000e+01,-1.161000e+02,3.133016e-08,1.136943e-09,1.737939e-09,1.079807e-09,2.509642e-09,5.082225e-07,7.467105e-10,8.944716e-12,4.387187e-11,4.288108e-10,1.741527e-10,2.399786e-10,1.618343e-10,6.752308e-11,3.587993e-10,2.534600e-10,2.454168e-10,1.649069e-10,9.027984e-11,1.414952e-10,7.654468e-12,8.192373e-11,3.136906e-11,4.562347e-11,2.900778e-12,1.319988e-11,7.710214e-12,3.684830e-11,9.899479e-12,1.345722e-09,6.765788e-11,6.752308e-11,1.480903e-09,6.848873e-10,7.989330e-11,1.618343e-10,9.266149e-10,1.414952e-10,3.302584e-10,7.654468e-12,4.794081e-10,6.122594e-10,2.454168e-10,7.556553e-10,1.613331e-09,3.133016e-08,1.079807e-09,2.509642e-09,1.737939e-09,5.082225e-07,2.127529e+03,1.298417e-11,7.416429e-12,5.871346e-13,1.298417e-11,1.298417e-11,7.416429e-12,7.416429e-12,5.871346e-13,1.137570e+03,9.899592e+02,1.137570e+03,9.899592e+02
2018-08-23,4.190000e+01,-1.159000e+02,3.346978e-08,1.220816e-09,1.853253e-09,1.153767e-09,2.676951e-09,5.429728e-07,7.997763e-10,9.556321e-12,4.713893e-11,4.561454e-10,1.847533e-10,2.548445e-10,1.728061e-10,7.207986e-11,3.837593e-10,2.695761e-10,2.619727e-10,1.752784e-10,9.583552e-11,1.500706e-10,8.146040e-12,8.765839e-11,3.349577e-11,4.873724e-11,3.100302e-12,1.394354e-11,8.253186e-12,3.935901e-11,1.059014e-11,1.443234e-09,7.214587e-11,7.207986e-11,1.587459e-09,7.285570e-10,8.533332e-11,1.728061e-10,9.866964e-10,1.500706e-10,3.506800e-10,8.146040e-12,5.088967e-10,6.533353e-10,2.619727e-10,8.093326e-10,1.724641e-09,3.346978e-08,1.153767e-09,2.676951e-09,1.853253e-09,5.429728e-07,2.464296e+03,1.422075e-11,7.738882e-12,5.871346e-13,1.422075e-11,1.422075e-11,7.738882e-12,7.738882e-12,5.871346e-13,1.785706e+03,6.785894e+02,1.785706e+03,6.785894e+02
2018-08-23,4.190000e+01,-1.235000e+02,1.222640e-09,5.591525e-11,6.589344e-11,3.944502e-11,1.487195e-10,1.158342e-08,2.274245e-11,2.038682e-13,3.267054e-12,1.366728e-11,7.571856e-12,1.274222e-11,5.485907e-12,3.314016e-12,2.495995e-11,1.172070e-11,7.791007e-12,8.297203e-12,4.861222e-12,5.716976e-12,5.617958e-13,3.276949e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.487311e-12,8.687565e-13,5.907544e-13,3.683527e-13,6.747951e-11,3.315175e-12,3.314016e-12,7.410870e-11,2.451608e-11,2.207800e-12,5.485907e-12,3.220979e-11,5.716976e-12,1.760345e-11,5.617958e-13,2.388222e-11,3.668065e-11,7.791007e-12,2.294632e-11,6.741797e-11,1.222640e-09,3.944502e-11,1.487195e-10,6.589344e-11,1.158342e-08,7.473777e+02,1.236587e-12,2.579627e-12,9.394152e-13,1.236587e-12,1.236587e-12,2.579627e-12,2.579627e-12,9.394152e-13,5.727328e+02,1.746448e+02,5.727328e+02,1.746448e+02
2018-08-23,4.230000e+01,-1.239000e+02,9.169803e-10,4.659605e-11,4.942008e-11,2.958376e-11,1.115396e-10,8.687564e-09,1.895204e-11,1.529011e-13,2.333610e-12,1.025046e-11,6.057485e-12,8.494817e-12,4.114431e-12,2.485512e-12,1.871996e-11,8.790522e-12,5.843256e-12,6.222902e-12,3.472301e-12,4.287732e-12,4.213469e-13,2.457712e-12,7.975184e-13,8.122872e-13,4.604409e-14,1.115483e-12,6.515673e-13,4.430658e-13,2.762646e-13,5.515256e-11,2.486381e-12,2.485512e-12,6.012445e-11,1.876566e-11,1.655850e-12,4.114431e-12,2.453594e-11,4.287732e-12,1.196712e-11,4.213469e-13,1.667620e-11,2.751049e-11,5.843256e-12,1.910494e-11,5.245868e-11,9.169803e-10,2.958376e-11,1.115396e-10,4.942008e-11,8.687564e-09,3.863290e+02,1.236587e-12,1.934721e-12,7.045615e-13,1.236587e-12,1.236587e-12,1.934721e-12,1.934721e-12,7.045615e-13,2.726840e+02,1.136450e+02,2.726840e+02,1.136450e+02
2018-08-23,4.250000e+01,-1.207000e+02,1.438131e-07,6.532765e-09,7.750716e-09,4.639720e-09,1.749313e-08,1.362500e-06,2.573688e-09,2.398000e-11,3.682438e-10,1.607613e-09,7.814157e-10,1.340057e-09,6.452799e-10,3.898112e-10,2.935914e-09,1.334694e-09,9.164173e-10,9.759586e-10,5.493181e-10,7.246267e-10,6.608124e-11,3.854511e-10,1.250775e-10,1.273937e-10,7.221248e-12,1.749450e-10,1.021875e-10,6.948749e-11,4.332749e-11,7.876968e-09,3.899474e-10,3.898112e-10,8.656727e-09,2.774480e-09,2.596925e-10,6.452799e-10,3.679453e-09,7.246267e-10,1.889376e-09,6.608124e-11,2.680083e-09,4.270609e-09,9.164173e-10,2.597668e-09,7.784694e-09,1.438131e-07,4.639720e-09,1.749313e-08,7.750716e-09,1.362500e-06,3.605251e+03,1.397344e-10,3.034287e-10,1.104987e-10,1.397344e-10,1.397344e-10,3.034287e-10,3.034287e-10,1.104987e-10,2.118786e+03,1.486465e+03,2.118786e+03,1.486465e+03
2018-08-23,4.250000e+01,-1.209000e+02,4.172260e-08,1.891799e-09,2.248614e-09,1.346061e-09,5.075054e-09,3.952842e-07,7.467105e-10,6.957001e-12,1.068794e-10,4.663958e-10,2.271557e-10,3.886379e-10,1.872066e-10,1.130908e-10,8.517583e-10,3.867830e-10,2.658681e-10,2.831421e-10,1.590314e-10,2.100989e-10,1.917128e-11,1.118259e-10,3.628709e-11,3.695907e-11,2.095006e-12,5.075449e-11,2.964631e-11,2.015949e-11,1.257004e-11,2.281821e-09,1.131303e-10,1.130908e-10,2.508042e-09,8.053773e-10,7.534116e-11,1.872066e-10,1.067925e-09,2.100989e-10,5.476692e-10,1.917128e-11,7.769394e-10,1.238541e-09,2.658681e-10,7.536675e-10,2.258077e-09,4.172260e-08,1.346061e-09,5.075054e-09,2.248614e-09,3.952842e-07,4.720277e+03,4.080738e-11,8.802978e-11,3.205755e-11,4.080738e-11,4.080738e-11,8.802978e-11,8.802978e-11,3.205755e-11,3.576235e+03,1.144042e+03,3.576235e+03,1.144042e+03
2018-08-23,4.250000e+01,-1.229000e+02,1.360187e-08,6.150678e-10,7.330645e-10,4.388258e-10,1.654505e-09,1.288655e-07,2.425862e-10,2.268033e-12,3.453744e-11,1.520485e-10,7.420420e-11,1.274223e-10,6.103073e-11,3.686844e-11,2.776795e-10,1.259975e-10,8.667496e-11,9.230639e-11,5.208452e-11,6.860372e-11,6.249979e-12,3.645606e-11,1.182986e-11,1.204893e-11,6.829874e-13,1.654634e-11,9.664916e-12,6.572143e-12,4.097924e-12,7.419116e-10,3.688132e-11,3.686844e-11,8.156614e-10,2.627087e-10,2.456177e-11,6.103073e-11,3.483012e-10,6.860372e-11,1.795068e-10,6.249979e-12,2.543604e-10,4.036770e-10,8.667496e-11,2.448542e-10,7.352061e-10,1.360187e-08,4.388258e-10,1.654505e-09,7.330645e-10,1.288655e-07,1.083300e+03,1.298417e-11,2.869836e-11,1.045100e-11,1.298417e-11,1.298417e-11,2.869836e-11,2.869836e-11,1.045100e-11,7.999695e+02,2.833305e+02,7.999695e+02,2.833305e+02
2018-08-23,4.250000e+01,-1.231000e+02,7.335841e-09,3.354915e-10,3.953606e-10,2.366701e-10,8.923171e-10,6.950052e-08,1.326643e-10,1.223209e-12,1.866888e-11,8.200366e-11,3.937365e-11,6.795853e-11,3.291544e-11,1.988410e-11,1.497597e-10,6.739401e-11,4.674604e-11,4.978322e-11,2.777841e-11,3.716034e-11,3.370775e-12,1.966170e-11,6.380147e-12,6.498298e-12,3.683527e-13,8.923866e-12,5.212539e-12,3.544526e-12,2.210116e-12,4.039435e-10,1.989105e-11,1.988410e-11,4.437187e-10,1.410390e-10,1.324680e-11,3.291544e-11,1.872013e-10,3.716034e-11,9.573695e-11,3.370775e-12,1.362681e-10,2.171537e-10,4.674604e-11,1.338875e-10,3.977873e-10,7.335841e-09,2.366701e-10,8.923171e-10,3.953606e-10,6.950052e-08,4.750034e+02,7.419523e-12,1.547776e-11,5.636491e-12,7.419523e-12,7.419523e-12,1.547776e-11,1.547776e-11,5.636491e-12,3.250027e+02,1.500008e+02,3.250027e+02,1.500008e+02
2018-08-23,4.250000e+01,-1.239000e+02,7.030182e-09,3.261723e-10,3.788873e-10,2.268088e-10,8.551372e-10,6.660466e-08,1.250835e-10,1.172242e-12,1.866888e-11,7.858683e-11,3.785928e-11,6.795853e-11,3.154397e-11,1.905559e-11,1.435197e-10,6.592892e-11,4.479829e-11,4.770892e-11,2.777841e-11,3.573110e-11,3.230326e-12,1.884246e-11,6.114308e-12,6.227536e-12,3.530047e-13,8.552038e-12,4.995350e-12,3.396838e-12,2.118028e-12,3.925501e-10,1.906225e-11,1.905559e-11,4.306679e-10,1.352886e-10,1.269485e-11,3.154397e-11,1.795274e-10,3.573110e-11,9.573695e-11,3.230326e-12,1.346984e-10,2.094487e-10,4.479829e-11,1.262557e-10,3.805027e-10,7.030182e-09,2.268088e-10,8.551372e-10,3.788873e-10,6.660466e-08,7.390643e+02,6.801230e-12,1.483286e-11,5.401638e-12,6.801230e-12,6.801230e-12,1.483286e-11,1.483286e-11,5.401638e-12,4.266263e+02,3.124380e+02,4.266263e+02,3.124380e+02
2018-08-23,4.270000e+01,-1.115000e+02,3.056601e-09,1.118305e-10,1.729703e-10,1.084738e-10,2.602591e-10,5.067746e-08,7.580817e-11,8.919233e-13,4.200499e-12,4.271024e-11,1.665808e-11,2.336075e-11,1.645772e-11,6.628032e-12,3.743993e-11,2.490648e-11,2.434690e-11,1.659441e-11,9.027983e-12,1.429244e-11,7.724692e-13,8.192373e-12,3.190074e-12,4.602961e-12,2.916126e-13,1.301397e-12,7.601619e-13,3.692215e-12,1.012970e-12,1.326254e-10,6.766744e-12,6.628032e-12,1.460202e-10,6.756069e-11,8.084648e-12,1.645772e-11,9.210306e-11,1.429244e-11,3.238873e-11,7.724692e-13,4.745364e-11,6.234641e-11,2.434690e-11,7.670010e-11,1.633934e-10,3.056601e-09,1.084738e-10,2.602591e-10,1.729703e-10,5.067746e-08,2.477336e+03,1.236587e-12,6.449069e-13,,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,,1.909150e+03,5.681870e+02,1.909150e+03,5.681870e+02
2018-08-23,4.270000e+01,-1.155000e+02,1.375470e-09,4.659605e-11,7.413012e-11,4.437565e-11,1.115396e-10,2.171891e-08,3.411368e-11,3.822528e-13,1.866888e-12,1.708410e-11,7.571857e-12,1.061852e-11,6.857384e-12,2.899764e-12,1.559997e-11,1.025561e-11,1.071264e-11,6.222903e-12,3.472301e-12,5.716976e-12,3.511224e-13,3.686568e-12,1.329197e-12,1.895337e-12,1.227842e-13,5.577416e-13,3.257837e-13,1.550730e-12,4.143968e-13,5.468584e-11,2.848652e-12,2.899764e-12,6.043425e-11,2.834252e-11,3.347319e-12,6.857384e-12,3.854722e-11,5.716976e-12,1.409082e-11,3.511224e-13,2.015892e-11,2.585558e-11,1.071264e-11,3.449594e-11,7.106415e-11,1.375470e-09,4.437565e-11,1.115396e-10,7.413012e-11,2.171891e-08,4.999939e+02,6.182937e-13,3.224534e-13,,6.182937e-13,6.182937e-13,3.224534e-13,3.224534e-13,,1.999924e+02,3.000015e+02,1.999924e+02,3.000015e+02
2018-08-23,4.270000e+01,-1.207000e+02,4.126411e-08,1.882480e-09,2.223904e-09,1.331269e-09,5.019284e-09,3.909404e-07,7.353392e-10,6.880551e-12,1.054792e-10,4.612706e-10,2.241270e-10,3.843905e-10,1.851494e-10,1.118480e-10,8.423983e-10,3.838528e-10,2.629464e-10,2.800306e-10,1.576425e-10,2.086696e-10,1.896061e-11,1.105970e-10,3.588833e-11,3.655293e-11,2.071984e-12,5.019675e-11,2.932053e-11,1.993796e-11,1.243190e-11,2.267990e-09,1.118871e-10,1.118480e-10,2.491725e-09,7.959945e-10,7.451324e-11,1.851494e-10,1.055657e-09,2.086696e-10,5.420329e-10,1.896061e-11,7.696631e-10,1.226251e-09,2.629464e-10,7.422198e-10,2.231417e-09,4.126411e-08,1.331269e-09,5.019284e-09,2.223904e-09,3.909404e-07,4.332271e+03,4.018908e-11,8.706243e-11,3.170526e-11,4.018908e-11,4.018908e-11,8.706243e-11,8.706243e-11,3.170526e-11,2.692182e+03,1.640090e+03,2.692182e+03,1.640090e+03
2018-08-23,4.270000e+01,-1.209000e+02,1.513018e-08,6.896215e-10,8.154313e-10,4.881321e-10,1.840404e-09,1.433448e-07,2.691191e-10,2.522869e-12,3.873794e-11,1.691325e-10,8.177605e-11,1.401645e-10,6.788811e-11,4.101095e-11,3.088794e-10,1.406484e-10,9.641372e-11,1.026779e-10,5.764021e-11,7.574993e-11,6.952224e-12,4.055225e-11,1.315905e-11,1.340274e-11,7.597275e-13,1.840547e-11,1.075086e-11,7.310585e-12,4.558365e-12,8.310373e-10,4.102528e-11,4.101095e-11,9.130736e-10,2.914609e-10,2.732152e-11,6.788811e-11,3.866705e-10,7.574993e-11,1.978047e-10,6.952224e-12,2.805068e-10,4.495277e-10,9.641372e-11,2.716419e-10,8.175834e-10,1.513018e-08,4.881321e-10,1.840404e-09,8.154313e-10,1.433448e-07,1.341422e+03,1.483905e-11,3.192289e-11,1.162526e-11,1.483905e-11,1.483905e-11,3.192289e-11,3.192289e-11,1.162526e-11,9.410129e+02,4.004090e+02,9.410129e+02,4.004090e+02
2018-08-23,4.290000e+01,-1.227000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,9.334442e-13,5.125229e-12,1.514371e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,1.388920e-12,1.429244e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.268331e-11,1.243190e-12,1.242756e-12,2.516926e-11,7.868456e-12,8.279249e-13,2.057215e-12,1.075360e-11,1.429244e-12,5.636329e-12,2.106734e-13,7.276246e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,4.897896e-09,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13,,,,
