date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c5h8fire,c2h6sfire,isoprene_isoprene,isoprene_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-11-19,3.970000e+01,-1.223000e+02,2.431282e-09,2.231923e-10,2.624401e-10,6.093565e-11,2.198823e-10,2.654361e-08,9.794593e-11,4.671676e-13,4.412311e-12,3.555998e-11,1.527105e-11,1.338476e-13,1.472323e-11,7.431421e-12,1.079636e-11,5.613692e-11,7.387031e-11,3.007335e-11,3.291792e-11,4.814559e-12,8.107097e-12,1.776615e-12,5.340123e-12,1.321392e-12,7.429953e-13,8.753745e-14,8.462895e-13,1.570761e-12,6.533541e-12,1.865084e-12,2.605225e-10,1.081568e-11,1.079636e-11,2.821345e-10,5.617115e-11,2.151925e-12,7.431421e-12,6.575450e-11,8.107097e-12,1.953779e-11,1.776615e-12,2.942151e-11,1.300072e-10,3.007335e-11,9.841310e-11,2.584937e-10,1.338476e-13,1.338476e-13,2.431282e-09,6.093565e-11,2.198823e-10,2.624401e-10,2.654361e-08,1.681870e+03,1.272772e+03,4.090971e+02,1.052144e-11,4.549124e-14,1.052144e-11,1.052144e-11,4.549124e-14,1.272772e+03,4.090971e+02
2020-11-19,3.990000e+01,-9.730000e+01,3.557974e-10,3.524088e-11,3.408313e-11,8.309406e-12,2.812448e-11,3.670925e-09,1.433355e-11,6.460829e-14,5.883082e-13,5.079996e-12,2.863322e-12,,1.338476e-12,1.000384e-12,1.442617e-12,7.906609e-12,1.015717e-11,4.235683e-12,4.431259e-12,4.376872e-13,9.007886e-13,2.417163e-13,6.935226e-13,1.510162e-13,9.691243e-14,1.050449e-14,1.097042e-13,2.102593e-13,8.885616e-13,2.467427e-13,4.026045e-11,1.455268e-12,1.442617e-12,4.315833e-11,8.636840e-12,2.584331e-13,1.000384e-12,9.895657e-12,9.007886e-13,1.776163e-12,2.417163e-13,2.918668e-12,1.806378e-11,4.235683e-12,1.439816e-11,3.669762e-11,,,3.557974e-10,8.309406e-12,2.812448e-11,3.408313e-11,3.670925e-09,4.097240e-09,,,1.558731e-12,,1.558731e-12,1.558731e-12,,,
2020-11-19,3.990000e+01,-1.219000e+02,5.336961e-10,1.762044e-11,3.067482e-11,1.938861e-11,4.602188e-11,9.036124e-09,1.433355e-11,1.590358e-13,8.824622e-13,7.982850e-12,2.863322e-12,1.338476e-13,4.015428e-12,2.858239e-12,1.209937e-12,6.325287e-12,4.616895e-12,4.235683e-12,2.848666e-12,1.750749e-12,2.702366e-12,1.329440e-13,1.456397e-12,5.663108e-13,8.076036e-13,5.252247e-14,2.350804e-13,1.360501e-13,6.620655e-13,1.741713e-13,2.135157e-11,1.207367e-12,1.209937e-12,2.376887e-11,1.230257e-11,1.426437e-12,2.858239e-12,1.658725e-11,2.702366e-12,5.766177e-12,1.329440e-13,8.601487e-12,1.094218e-11,4.235683e-12,1.449259e-11,2.967045e-11,1.338476e-13,1.338476e-13,5.336961e-10,1.938861e-11,4.602188e-11,3.067482e-11,9.036124e-09,9.665905e-09,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.050000e+01,-1.239000e+02,1.245291e-09,5.873481e-11,6.475795e-11,3.981590e-11,1.508495e-10,1.157753e-08,2.150033e-11,2.037646e-13,3.235695e-12,1.378856e-11,6.681084e-12,2.610028e-12,1.204628e-11,5.573566e-12,3.350595e-12,2.530115e-11,1.108055e-11,8.047798e-12,8.229480e-12,4.814560e-12,6.305520e-12,5.680334e-13,3.328908e-12,1.057113e-12,1.098341e-12,6.302696e-14,1.504515e-12,8.781418e-13,5.923744e-13,3.701140e-13,7.019998e-11,3.345145e-12,3.350595e-12,7.689573e-11,2.379855e-11,2.218481e-12,5.573566e-12,3.159060e-11,6.305520e-12,1.686084e-11,5.680334e-13,2.373440e-11,3.638169e-11,8.047798e-12,2.170409e-11,6.613358e-11,2.610028e-12,2.610028e-12,1.245291e-09,3.981590e-11,1.508495e-10,6.475795e-11,1.157753e-08,1.307920e-08,,,1.169048e-12,9.553160e-13,1.169048e-12,1.169048e-12,9.553160e-13,,
2020-11-19,4.050000e+01,-1.241000e+02,8.301939e-10,3.524088e-11,4.430807e-11,2.631312e-11,9.971408e-11,7.624229e-09,1.433355e-11,1.341864e-13,2.059078e-12,9.434278e-12,4.772203e-12,1.706557e-12,8.030855e-12,3.715710e-12,2.187194e-12,1.660388e-11,7.387031e-12,5.082820e-12,5.380814e-12,3.063811e-12,4.503943e-12,3.746603e-13,2.149920e-12,7.173270e-13,7.106912e-13,4.201798e-14,9.873377e-13,5.813051e-13,4.007239e-13,2.467426e-13,4.268078e-11,2.216109e-12,2.187194e-12,4.708408e-11,1.635640e-11,1.470036e-12,3.715710e-12,2.154215e-11,4.503943e-12,1.109467e-11,3.746603e-13,1.597327e-11,2.399091e-11,5.082820e-12,1.446774e-11,4.354147e-11,1.706557e-12,1.706557e-12,8.301939e-10,2.631312e-11,9.971408e-11,4.430807e-11,7.624229e-09,8.625396e-09,,,7.793657e-13,6.368773e-13,7.793657e-13,7.793657e-13,6.368773e-13,,
2020-11-19,4.070000e+01,-9.750000e+01,5.929957e-10,5.286133e-11,6.134963e-11,1.454146e-11,5.369220e-11,6.212335e-09,2.388925e-11,1.093371e-13,1.176616e-12,7.982850e-12,3.817763e-12,3.346190e-14,4.015428e-12,1.714943e-12,2.559482e-12,1.344123e-11,1.754420e-11,7.200661e-12,7.912962e-12,1.313062e-12,2.702366e-12,4.350894e-13,1.248341e-12,3.020324e-13,1.615207e-13,2.100899e-14,1.880643e-13,3.710458e-13,1.550627e-12,4.499425e-13,6.195090e-11,2.559680e-12,2.559482e-12,6.707006e-11,1.304895e-11,4.845621e-13,1.714943e-12,1.524846e-11,2.702366e-12,5.328489e-12,4.350894e-13,8.465945e-12,3.098543e-11,7.200661e-12,2.399859e-11,6.218469e-11,3.346190e-14,3.346190e-14,5.929957e-10,1.454146e-11,5.369220e-11,6.134963e-11,6.212335e-09,6.934914e-09,,,2.727780e-12,,2.727780e-12,2.727780e-12,,,
2020-11-19,4.070000e+01,-9.590001e+01,6.522952e-10,5.873481e-11,7.157457e-11,1.661881e-11,5.880574e-11,7.341851e-09,2.627818e-11,1.292166e-13,1.176616e-12,9.434278e-12,3.817763e-12,3.346190e-14,4.015428e-12,2.000767e-12,2.931770e-12,1.541789e-11,2.031434e-11,8.047798e-12,8.862517e-12,1.313062e-12,1.801577e-12,4.834326e-13,1.456397e-12,3.775406e-13,1.938249e-13,2.451049e-14,2.350804e-13,4.267027e-13,1.777123e-12,5.079996e-13,6.877394e-11,2.946906e-12,2.931770e-12,7.465262e-11,1.470844e-11,5.958759e-13,2.000767e-12,1.730508e-11,1.801577e-12,5.328489e-12,4.834326e-13,7.613499e-12,3.573222e-11,8.047798e-12,2.640739e-11,7.018741e-11,3.346190e-14,3.346190e-14,6.522952e-10,1.661881e-11,5.880574e-11,7.157457e-11,7.341851e-09,8.141145e-09,,,2.727780e-12,,2.727780e-12,2.727780e-12,,,
2020-11-19,4.090000e+01,-1.223000e+02,4.921864e-09,2.231923e-10,2.658484e-10,1.585712e-10,5.982845e-10,4.659251e-08,8.839023e-11,8.200282e-13,1.264863e-11,5.515424e-11,2.672434e-11,1.037319e-11,4.550818e-11,2.200844e-11,1.330931e-11,1.004139e-10,4.524557e-11,3.134406e-11,3.323444e-11,1.882055e-11,2.432129e-11,2.260048e-12,1.317693e-11,4.266208e-12,4.361059e-12,2.451049e-13,5.971042e-12,3.487831e-12,2.369498e-12,1.480456e-12,2.690753e-10,1.330883e-11,1.330931e-11,2.956934e-10,9.505551e-11,8.872372e-12,2.200844e-11,1.259363e-10,2.432129e-11,6.432873e-11,2.260048e-12,9.091006e-11,1.456595e-10,3.134406e-11,8.921026e-11,2.662138e-10,1.037319e-11,1.037319e-11,4.921864e-09,1.585712e-10,5.982845e-10,2.658484e-10,4.659251e-08,5.254086e-08,,,4.676194e-12,3.775773e-12,4.676194e-12,4.676194e-12,3.775773e-12,,
2020-11-19,4.090000e+01,-1.225000e+02,2.371983e-10,1.174696e-11,1.363325e-11,7.963181e-12,3.068126e-11,2.259031e-09,4.777850e-12,3.975894e-14,5.883082e-13,2.902855e-12,9.544406e-13,5.353904e-13,2.676952e-12,1.143296e-12,6.515045e-13,5.139296e-12,1.846758e-12,1.694273e-12,1.582592e-12,8.753745e-13,9.007886e-13,1.087723e-13,6.935225e-13,2.265243e-13,2.261290e-13,1.400599e-14,2.977685e-13,1.731547e-13,1.219594e-13,7.257137e-14,1.391786e-11,6.654540e-13,6.515045e-13,1.523482e-11,4.550818e-12,4.666593e-13,1.143296e-12,6.160773e-12,9.007886e-13,3.552326e-12,1.087723e-13,4.561887e-12,6.986053e-12,1.694273e-12,4.817609e-12,1.349794e-11,5.353904e-13,5.353904e-13,2.371983e-10,7.963181e-12,3.068126e-11,1.363325e-11,2.259031e-09,2.548689e-09,,,3.896828e-13,1.819649e-13,3.896828e-13,3.896828e-13,1.819649e-13,,
2020-11-19,4.090000e+01,-1.227000e+02,2.668480e-09,1.233431e-10,1.465575e-10,8.690254e-11,3.272667e-10,2.541410e-08,4.777850e-11,4.472881e-13,6.765543e-12,3.047998e-11,1.431661e-11,5.688523e-12,2.543104e-11,1.214752e-11,7.306158e-12,5.495093e-11,2.493123e-11,1.736630e-11,1.835807e-11,1.050449e-11,1.351183e-11,1.244839e-12,7.212634e-12,2.340752e-12,2.390507e-12,1.365584e-13,3.275454e-12,1.917070e-12,1.306708e-12,8.127993e-13,1.484667e-10,7.312031e-12,7.306158e-12,1.630849e-10,5.200922e-11,4.867816e-12,1.214752e-11,6.902455e-11,1.351183e-11,3.593554e-11,1.244839e-12,5.069220e-11,7.988216e-11,1.736630e-11,4.822579e-11,1.454742e-10,5.688523e-12,5.688523e-12,2.668480e-09,8.690254e-11,3.272667e-10,1.465575e-10,2.541410e-08,2.864540e-08,,,2.727780e-12,2.092597e-12,2.727780e-12,2.727780e-12,2.092597e-12,,
2020-11-19,4.130000e+01,-1.219000e+02,1.185991e-09,5.286133e-11,6.134963e-11,3.739233e-11,1.406224e-10,1.101278e-08,2.150033e-11,1.938249e-13,2.941541e-12,1.306285e-11,6.681084e-12,2.442718e-12,1.070781e-11,5.144830e-12,3.164451e-12,2.371982e-11,1.108055e-11,7.200661e-12,7.912962e-12,4.376873e-12,5.404732e-12,5.317759e-13,3.120851e-12,1.019360e-12,1.033733e-12,5.952546e-14,1.410483e-12,8.224849e-13,5.575288e-13,3.483426e-13,6.371583e-11,3.138839e-12,3.164451e-12,7.001912e-11,2.286478e-11,2.112618e-12,5.144830e-12,3.012223e-11,5.404732e-12,1.508468e-11,5.317759e-13,2.102119e-11,3.480037e-11,7.200661e-12,2.169415e-11,6.369518e-11,2.442718e-12,2.442718e-12,1.185991e-09,3.739233e-11,1.406224e-10,6.134963e-11,1.101278e-08,1.243904e-08,,,1.169048e-12,9.098247e-13,1.169048e-12,1.169048e-12,9.098247e-13,,
2020-11-19,4.130000e+01,-1.239000e+02,4.388168e-09,1.996983e-10,2.385819e-10,1.419524e-10,5.343652e-10,4.179207e-08,7.883454e-11,7.355405e-13,1.117785e-11,4.934853e-11,2.386101e-11,9.302407e-12,4.149275e-11,1.972185e-11,1.191323e-11,8.974001e-11,4.062867e-11,2.795551e-11,2.975274e-11,1.663212e-11,2.251972e-11,2.018331e-12,1.178988e-11,3.813159e-12,3.908801e-12,2.205944e-13,5.359833e-12,3.129153e-12,2.125579e-12,1.328056e-12,2.406289e-10,1.194262e-11,1.191323e-11,2.644848e-10,8.499943e-11,7.942555e-12,1.972185e-11,1.126638e-10,2.251972e-11,5.812487e-11,2.018331e-12,8.266291e-11,1.303687e-10,2.795551e-11,7.957008e-11,2.378943e-10,9.302407e-12,9.302407e-12,4.388168e-09,1.419524e-10,5.343652e-10,2.385819e-10,4.179207e-08,4.709851e-08,,,4.286511e-12,3.366351e-12,4.286511e-12,4.286511e-12,3.366351e-12,,
2020-11-19,4.170000e+01,-9.630000e+01,4.743965e-10,4.698784e-11,5.112469e-11,1.211788e-11,4.346511e-11,5.365199e-09,1.911140e-11,9.442750e-14,8.824622e-13,7.257137e-12,2.863322e-12,3.346190e-14,2.676952e-12,1.429120e-12,2.140658e-12,1.106925e-11,1.477406e-11,5.929956e-12,6.330369e-12,8.753745e-13,1.801577e-12,3.504887e-13,1.040284e-12,2.642784e-13,1.615207e-13,1.750749e-14,1.723923e-13,3.092049e-13,1.289285e-12,3.701140e-13,5.420068e-11,2.140997e-12,2.140658e-12,5.848233e-11,1.116074e-11,4.433066e-13,1.429120e-12,1.303317e-11,1.801577e-12,3.552326e-12,3.504887e-13,5.704392e-12,2.584331e-11,5.929956e-12,1.920583e-11,5.097910e-11,3.346190e-14,3.346190e-14,4.743965e-10,1.211788e-11,4.346511e-11,5.112469e-11,5.365199e-09,5.946303e-09,,,1.948414e-12,,1.948414e-12,1.948414e-12,,,
2020-11-19,4.210000e+01,-9.690001e+01,7.115948e-10,6.460828e-11,7.498289e-11,1.731126e-11,6.136251e-11,7.624229e-09,2.866710e-11,1.341864e-13,1.176616e-12,1.015999e-11,4.772203e-12,3.346190e-14,4.015428e-12,2.143679e-12,3.071378e-12,1.620855e-11,2.123771e-11,8.471366e-12,9.495555e-12,1.313062e-12,2.702366e-12,5.076043e-13,1.525749e-12,3.775406e-13,2.261290e-13,2.451049e-14,2.350804e-13,4.452550e-13,1.864237e-12,5.297710e-13,7.528046e-11,3.074343e-12,3.071378e-12,8.142618e-11,1.645794e-11,6.281801e-13,2.143679e-12,1.922980e-11,2.702366e-12,5.328489e-12,5.076043e-13,8.538460e-12,3.744626e-11,8.471366e-12,2.880129e-11,7.471892e-11,3.346190e-14,3.346190e-14,7.115948e-10,1.731126e-11,6.136251e-11,7.498289e-11,7.624229e-09,8.489481e-09,,,3.117463e-12,,3.117463e-12,3.117463e-12,,,
2020-11-19,4.210000e+01,-1.223000e+02,1.298660e-08,5.873481e-10,6.987042e-10,4.189326e-10,1.580085e-09,1.231172e-07,2.317257e-10,2.166863e-12,3.323941e-11,1.451427e-10,7.062860e-11,2.740529e-11,1.204628e-10,5.830807e-11,3.522778e-11,2.652667e-10,1.209626e-10,8.259582e-11,8.830865e-11,4.945866e-11,6.575757e-11,5.970393e-12,3.481483e-11,1.128846e-11,1.150027e-11,6.512786e-13,1.579740e-11,9.232858e-12,6.272199e-12,3.911597e-12,7.088961e-10,3.521406e-11,3.522778e-11,7.793379e-10,2.505862e-10,2.344002e-11,5.830807e-11,3.323343e-10,6.575757e-11,1.699215e-10,5.970393e-12,2.416494e-10,3.862294e-10,8.259582e-11,2.338926e-10,7.027178e-10,2.740529e-11,2.740529e-11,1.298660e-08,4.189326e-10,1.580085e-09,6.987042e-10,1.231172e-07,1.388115e-07,,,1.246985e-11,9.962581e-12,1.246985e-11,1.246985e-11,9.962581e-12,,
2020-11-19,4.230000e+01,-1.243000e+02,4.269569e-09,1.938249e-10,2.283570e-10,1.371052e-10,5.164678e-10,4.038018e-08,7.644561e-11,7.106912e-13,1.088370e-11,4.717139e-11,2.290657e-11,8.967788e-12,4.015428e-11,1.900729e-11,1.149440e-11,8.657736e-11,3.970529e-11,2.710837e-11,2.880318e-11,1.619443e-11,2.161893e-11,1.957902e-12,1.137377e-11,3.699898e-12,3.747281e-12,2.135914e-13,5.171769e-12,3.017839e-12,2.055888e-12,1.277256e-12,2.335117e-10,1.152275e-11,1.149440e-11,2.565289e-10,8.145173e-11,7.660770e-12,1.900729e-11,1.081198e-10,2.161893e-11,5.634870e-11,1.957902e-12,7.992553e-11,1.262827e-10,2.710837e-11,7.715630e-11,2.305473e-10,8.967788e-12,8.967788e-12,4.269569e-09,1.371052e-10,5.164678e-10,2.283570e-10,4.038018e-08,4.553495e-08,,,4.286511e-12,3.275369e-12,4.286511e-12,4.286511e-12,3.275369e-12,,
2020-11-19,4.250000e+01,-1.205000e+02,9.665829e-09,4.170171e-10,5.248802e-10,3.174886e-10,1.073844e-09,1.081511e-07,1.863362e-10,1.903460e-12,2.206155e-11,1.139371e-10,5.249423e-11,1.579402e-11,8.566246e-11,4.516017e-11,2.480371e-11,1.755267e-10,8.679762e-11,6.522952e-11,6.203762e-11,3.457729e-11,4.684101e-11,3.903718e-12,2.572968e-11,8.721187e-12,9.949676e-12,5.917532e-13,9.810690e-12,5.726474e-12,6.359313e-12,2.953655e-12,5.011163e-10,2.485013e-11,2.480371e-11,5.507702e-10,1.921610e-10,1.926262e-11,4.516017e-11,2.565838e-10,4.684101e-11,1.202397e-10,3.903718e-12,1.709845e-10,2.623243e-10,6.522952e-11,1.882396e-10,5.157935e-10,1.579402e-11,1.579402e-11,9.665829e-09,3.174886e-10,1.073844e-09,5.248802e-10,1.081511e-07,1.197388e-07,,,8.183339e-12,5.595422e-12,8.183339e-12,8.183339e-12,5.595422e-12,,
2020-11-19,4.250000e+01,-1.221000e+02,2.194084e-09,9.984917e-11,1.192910e-10,7.166863e-11,2.710178e-10,2.117842e-08,4.061173e-11,3.727401e-13,5.588928e-12,2.467427e-11,1.240773e-11,4.684665e-12,2.007714e-11,1.000384e-11,6.003149e-12,4.546300e-11,2.031434e-11,1.397775e-11,1.519289e-11,8.316058e-12,1.080946e-11,1.015209e-12,5.964294e-12,1.925457e-12,1.970553e-12,1.120479e-13,2.711261e-12,1.576945e-12,1.080212e-12,6.676566e-13,1.206310e-10,6.036074e-12,6.003149e-12,1.326702e-10,4.304629e-11,4.008057e-12,1.000384e-11,5.705818e-11,1.080946e-11,2.839320e-11,1.015209e-12,4.021787e-11,6.577733e-11,1.397775e-11,4.098447e-11,1.207396e-10,4.684665e-12,4.684665e-12,2.194084e-09,7.166863e-11,2.710178e-10,1.192910e-10,2.117842e-08,1.274981e+03,9.499672e+02,3.250135e+02,2.338097e-12,1.728667e-12,2.338097e-12,2.338097e-12,1.728667e-12,9.499672e+02,3.250135e+02
2020-11-19,4.250000e+01,-1.235000e+02,3.913772e-09,1.762044e-10,2.113154e-10,1.253335e-10,4.730027e-10,3.699163e-08,6.927883e-11,6.510527e-13,1.000124e-11,4.354282e-11,2.099769e-11,8.198164e-12,3.613885e-11,1.743526e-11,1.056368e-11,7.946141e-11,3.601178e-11,2.499053e-11,2.658755e-11,1.488137e-11,1.981735e-11,1.788701e-12,1.040284e-11,3.360111e-12,3.456543e-12,1.960839e-13,4.717280e-12,2.764291e-12,1.864237e-12,1.168399e-12,2.127932e-10,1.051421e-11,1.056368e-11,2.338711e-10,7.494335e-11,7.012738e-12,1.743526e-11,9.939134e-11,1.981735e-11,5.102022e-11,1.788701e-12,7.262627e-11,1.154732e-10,2.499053e-11,6.992989e-11,2.103936e-10,8.198164e-12,8.198164e-12,3.913772e-09,1.253335e-10,4.730027e-10,2.113154e-10,3.699163e-08,4.171805e-08,,,3.896828e-12,3.002421e-12,3.896828e-12,3.896828e-12,3.002421e-12,,
2020-11-19,4.250000e+01,-1.241000e+02,1.482489e-09,6.460828e-11,8.179951e-11,4.847154e-11,1.815308e-10,1.411894e-08,2.627818e-11,2.484934e-13,3.824003e-12,1.741713e-11,7.635525e-12,3.178880e-12,1.338476e-11,6.859773e-12,4.048636e-12,3.044044e-11,1.385068e-11,9.318503e-12,1.012859e-11,5.689934e-12,7.206309e-12,6.888915e-13,4.022430e-12,1.321392e-12,1.324470e-12,7.353146e-14,1.817955e-12,1.063665e-12,7.317566e-13,4.571996e-13,7.856088e-11,4.070576e-12,4.048636e-12,8.668009e-11,2.907508e-11,2.719393e-12,6.859773e-12,3.865425e-11,7.206309e-12,1.907469e-11,6.888915e-13,2.696989e-11,4.429113e-11,9.318503e-12,2.652667e-11,8.013630e-11,3.178880e-12,3.178880e-12,1.482489e-09,4.847154e-11,1.815308e-10,8.179951e-11,1.411894e-08,1.591437e-08,,,1.558731e-12,1.137281e-12,1.558731e-12,1.558731e-12,1.137281e-12,,
2020-11-19,4.250000e+01,-1.243000e+02,4.862564e-09,2.231923e-10,2.624401e-10,1.564938e-10,5.906142e-10,4.602776e-08,8.600131e-11,8.100885e-13,1.235447e-11,5.442853e-11,2.672434e-11,1.023934e-11,4.550818e-11,2.172262e-11,1.316970e-11,9.922794e-11,4.524557e-11,3.092048e-11,3.291792e-11,1.838286e-11,2.432129e-11,2.235876e-12,1.303822e-11,4.228454e-12,4.296451e-12,2.451049e-13,5.908354e-12,3.450726e-12,2.352075e-12,1.458685e-12,2.684647e-10,1.316984e-11,1.316970e-11,2.948042e-10,9.419109e-11,8.770010e-12,2.172262e-11,1.246837e-10,2.432129e-11,6.389105e-11,2.235876e-12,9.044822e-11,1.444735e-10,3.092048e-11,8.681140e-11,2.622054e-10,1.023934e-11,1.023934e-11,4.862564e-09,1.564938e-10,5.906142e-10,2.624401e-10,4.602776e-08,5.190360e-08,,,4.676194e-12,3.730281e-12,4.676194e-12,4.676194e-12,3.730281e-12,,
2020-11-19,4.270000e+01,-1.225000e+02,1.601088e-09,7.048177e-11,8.520783e-11,5.158756e-11,1.943146e-10,1.524846e-08,2.866710e-11,2.683729e-13,4.118157e-12,1.814284e-11,8.589966e-12,3.379652e-12,1.472323e-11,7.145597e-12,4.327851e-12,3.281243e-11,1.477406e-11,1.016564e-11,1.076163e-11,6.127621e-12,8.107097e-12,7.372348e-13,4.299840e-12,1.396900e-12,1.421382e-12,8.053446e-14,1.943331e-12,1.137874e-12,7.666022e-13,4.789710e-13,8.536155e-11,4.326779e-12,4.327851e-12,9.401618e-11,3.103265e-11,2.898817e-12,7.145597e-12,4.107706e-11,8.107097e-12,2.085086e-11,7.372348e-13,2.969519e-11,4.758649e-11,1.016564e-11,2.893548e-11,8.668760e-11,3.379652e-12,3.379652e-12,1.601088e-09,5.158756e-11,1.943146e-10,8.520783e-11,1.524846e-08,1.718188e-08,,,1.558731e-12,1.228263e-12,1.558731e-12,1.558731e-12,1.228263e-12,,
2020-11-19,4.270000e+01,-1.229000e+02,1.423190e-09,6.460828e-11,7.498289e-11,4.500928e-11,1.713037e-10,1.327181e-08,2.388925e-11,2.335838e-13,3.529849e-12,1.596570e-11,7.635525e-12,2.944647e-12,1.338476e-11,6.288126e-12,3.815955e-12,2.846379e-11,1.292731e-11,8.894934e-12,9.495555e-12,5.252247e-12,7.206309e-12,6.405482e-13,3.745022e-12,1.208130e-12,1.227557e-12,7.002996e-14,1.708251e-12,9.956397e-13,6.794883e-13,4.209140e-13,7.763369e-11,3.804293e-12,3.815955e-12,8.525394e-11,2.734625e-11,2.505717e-12,6.288126e-12,3.614009e-11,7.206309e-12,1.863701e-11,6.405482e-13,2.648386e-11,4.139110e-11,8.894934e-12,2.412284e-11,7.440887e-11,2.944647e-12,2.944647e-12,1.423190e-09,4.500928e-11,1.713037e-10,7.498289e-11,1.327181e-08,1.498738e-08,,,1.169048e-12,1.091790e-12,1.169048e-12,1.169048e-12,1.091790e-12,,
2020-11-19,4.290000e+01,-1.217000e+02,3.735873e-09,1.350901e-10,2.079071e-10,1.284496e-10,2.991422e-10,6.042908e-08,8.839023e-11,1.063552e-12,5.294773e-12,5.079996e-11,2.099769e-11,8.700093e-13,2.810799e-11,1.929311e-11,8.004199e-12,4.269568e-11,3.047150e-11,2.922621e-11,1.962415e-11,1.050449e-11,1.711498e-11,9.064362e-13,9.709315e-12,3.737651e-12,5.427096e-12,3.431468e-13,1.567203e-12,9.152464e-13,4.373117e-12,1.175656e-12,1.600090e-10,8.031222e-12,8.004199e-12,1.760444e-10,8.150697e-11,9.507894e-12,1.929311e-11,1.103080e-10,1.711498e-11,3.861249e-11,9.064362e-13,5.663391e-11,7.316719e-11,2.922621e-11,8.945378e-11,1.918472e-10,8.700093e-13,8.700093e-13,3.735873e-09,1.284496e-10,2.991422e-10,2.079071e-10,6.042908e-08,6.480050e-08,,,1.558731e-12,4.549124e-14,1.558731e-12,1.558731e-12,4.549124e-14,,
2020-11-19,4.290000e+01,-1.229000e+02,1.523999e-08,6.930707e-10,8.214034e-10,4.916399e-10,1.853659e-09,1.442956e-07,2.723375e-10,2.539603e-12,3.912249e-11,1.705427e-10,8.303633e-11,3.215688e-11,1.418784e-10,6.831191e-11,4.132400e-11,3.111250e-10,1.412770e-10,9.699714e-11,1.035015e-10,5.821241e-11,7.656703e-11,6.997687e-12,4.084848e-11,1.325167e-11,1.350313e-11,7.668281e-13,1.854001e-11,1.082835e-11,7.369835e-12,4.593768e-12,8.356947e-10,4.133196e-11,4.132400e-11,9.183507e-10,2.944275e-10,2.752163e-11,6.831191e-11,3.902611e-10,7.656703e-11,2.000908e-10,6.997687e-12,2.836555e-10,4.524020e-10,9.699714e-11,2.748771e-10,8.242762e-10,3.215688e-11,3.215688e-11,1.523999e-08,4.916399e-10,1.853659e-09,8.214034e-10,1.442956e-07,1.627140e-07,,,1.480795e-11,1.169125e-11,1.480795e-11,1.480795e-11,1.169125e-11,,
2020-11-19,4.290000e+01,-1.243000e+02,1.423190e-09,6.460828e-11,7.839120e-11,4.639419e-11,1.738604e-10,1.355419e-08,2.627818e-11,2.385537e-13,3.529849e-12,1.596570e-11,7.635525e-12,3.045033e-12,1.338476e-11,6.431038e-12,3.909027e-12,2.925445e-11,1.292731e-11,9.318503e-12,9.812072e-12,5.689934e-12,7.206309e-12,6.647199e-13,3.883726e-12,1.245884e-12,1.259862e-12,7.353146e-14,1.755267e-12,1.020376e-12,6.969111e-13,4.354282e-13,7.795021e-11,3.907982e-12,3.909027e-12,8.576722e-11,2.748495e-11,2.579277e-12,6.431038e-12,3.649527e-11,7.206309e-12,1.907469e-11,6.647199e-13,2.694572e-11,4.218175e-11,9.318503e-12,2.651673e-11,7.801699e-11,3.045033e-12,3.045033e-12,1.423190e-09,4.639419e-11,1.738604e-10,7.839120e-11,1.355419e-08,1.306397e+03,9.654830e+02,3.409143e+02,1.558731e-12,1.091790e-12,1.558731e-12,1.558731e-12,1.091790e-12,9.654830e+02,3.409143e+02
